trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,profile_embedding_enabled,profile_coherence_enabled,profile_coherence_lambda,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,26,2020-06-25,0.38021875414883005,0.035658155121587425,0.5857277726724941,0.7966101694915254,1.1671539503646504
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,27,2020-07-08,0.38194109627673833,0.042842095359312216,0.5667863826751696,0.7913558318531675,1.1693183823805922
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,28,2020-07-21,0.38305765400294345,0.04623781030909481,0.5774486378103753,0.794934547524189,1.1647177491672431
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,29,2020-08-03,0.3987655348780191,0.05223263710426105,0.5818405936374101,0.7976229961304588,1.1686249113400047
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,30,2020-08-14,0.3979238753056634,0.0301756202541872,0.5774173074537958,0.7922953451043339,1.1564650066492737
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,31,2020-08-27,0.3964022476057553,0.03325163042368438,0.5802236584814155,0.7872306883867577,1.1528250395446593
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,32,2020-09-09,0.38855990836947635,0.038322644933569364,0.5653856280647966,0.7907070707070708,1.1559706999800041
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,33,2020-09-22,0.39408627408428104,0.04993728476618953,0.571662648521792,0.7966583541147132,1.1583208968658
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,34,2020-10-05,0.3955059276145989,0.05512221540806686,0.5787783184821489,0.796700143472023,1.163884205797734
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,35,2020-10-16,0.3841598573299415,0.05261286520363118,0.562154265436846,0.8004066877541798,1.1789297499997498
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,36,2020-10-29,0.3832078932363748,0.0800104428859749,0.5553482075172157,0.8038545773105563,1.1821851496045652
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,37,2020-11-11,0.3709497573958951,0.050609920423595245,0.5407966801759352,0.7906877402819308,1.1667628147679407
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,38,2020-11-24,0.36811581106900765,0.024383697388975844,0.5416581547010552,0.7941473684210526,1.1688832638571411
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,39,2020-12-07,0.36125899056287003,0.0006742827141183278,0.5346267035987595,0.7995403259506895,1.181401734886976
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,40,2020-12-18,0.3546085150539652,0.002400648864576717,0.529818343045387,0.7979075850043592,1.175091619144741
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,41,2021-01-01,0.33953000890524043,0.00521835938256975,0.5154721075925663,0.7984513274336283,1.1730938122103622
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,42,2021-01-14,0.3335560741210777,0.005014502031494216,0.5037971019373619,0.7925305568130376,1.1671873455996382
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,43,2021-01-27,0.3264876197161538,0.016562928177413963,0.5033516691880938,0.793120728929385,1.1728900775005247
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,44,2021-02-09,0.32537681262982643,0.009001235148072918,0.49834710721932785,0.7940454545454546,1.167723198328176
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,45,2021-02-22,0.3128085917543577,0.012077866744398438,0.48550948271615213,0.7974347228584516,1.1692351664060951
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,46,2021-03-05,0.29947059918930374,0.00740820709674339,0.4782372420757123,0.7819025522041764,1.1569982015355085
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,47,2021-03-18,0.2177851046212307,0.008239166756381627,0.33519094328045673,0.7799855229822656,1.1457734261319283
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,48,2021-03-31,0.2594174746421348,0.003711888624757572,0.41577175741767447,0.791578947368421,1.156858732173422
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,49,2021-04-13,0.2470232288233014,-0.004670893202107196,0.40206705425767414,0.7885114885114884,1.1473288666364458
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,50,2021-04-26,0.23530439980913215,-0.006699370061453458,0.39796747462683146,0.7977505112474438,1.1659096815564316
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,51,2021-05-07,0.23389399224998517,0.008009335575329292,0.3898199176038369,0.7869700103412617,1.1496748253911844
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,52,2021-05-20,0.20529975369510978,0.006512220739279085,0.3430465417520645,0.7829098156452416,1.1399098180367466
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,53,2021-06-02,0.2051007337841925,0.010248725075859803,0.3484812112363168,0.7886771300448431,1.155677179845913
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,54,2021-06-15,0.21014786209944264,-0.0028527557614347796,0.35689509109336065,0.7914221218961626,1.1582439185500335
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,55,2021-06-28,0.21850457076062382,-0.0028437958039041777,0.3745028185745391,0.7969410456062292,1.1629093004085898
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,56,2021-07-09,0.2194440252363645,-0.002642721610931072,0.3715901984768576,0.7869983041266252,1.1449296507316247
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,57,2021-07-22,0.22149171630882894,0.00401424400495055,0.3834880812769641,0.795947426067908,1.1602500238050386
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,58,2021-08-04,0.21681610906572402,0.003673303688839187,0.373331715242158,0.7976645435244161,1.165073241132336
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,59,2021-08-17,0.22980592201540678,-0.0013775416685242767,0.3763850275277374,0.7810266733769502,1.1407815281143725
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,60,2021-08-30,0.22994835498291744,-0.006293418552208024,0.38620456816649673,0.7941205779770802,1.161426716696764
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,61,2021-09-10,0.24500748941556855,-0.0034631049372483287,0.40180791528845533,0.7917258883248731,1.1621776953681826
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,62,2021-09-23,0.25364113585897197,-0.012347878479674479,0.40899530618046787,0.7949879518072289,1.166324373584311
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,63,2021-10-06,0.2676049164078084,-0.009558273584568861,0.42494342452373307,0.7875582479030755,1.15159916693725
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,64,2021-10-19,0.2644488388568681,-0.012130552061596201,0.4184989883961142,0.7909217230199166,1.162444772706773
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,65,2021-11-01,0.26619403299835553,-0.006547966149177378,0.4214883358291493,0.7894810659186536,1.1640408769339798
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,66,2021-11-12,0.17862979201332918,-0.004357697420111382,0.2760934466291609,0.7785392535392535,1.1185684131785942
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,67,2021-11-25,0.27377788510737205,-0.014739896100299226,0.4253706862389914,0.7874204601076848,1.1615180390304138
7b1e6_00000,64,3,0.001,1e-05,0.6,50,1024,False,False,0.5,68,2021-12-08,0.2706441099243151,-0.01618318220388942,0.42239688387349206,0.7791291291291291,1.146894946993199
