trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
df0bd_00008,40,50,42,6,52,2021-05-20,0.020528230451024948,0.07209380525172072,0.04565129406719698,0.6811160936721475,1.1503534053083537
df0bd_00008,40,50,42,6,53,2021-06-02,0.01968375874858045,0.03268325336352868,0.05138817897118807,0.7048766816143498,1.1544333589725115
df0bd_00008,40,50,42,6,54,2021-06-15,0.0361172452184755,0.03273124394521111,0.045163106810892265,0.7471783295711061,1.2454338282985307
df0bd_00008,40,50,42,6,55,2021-06-28,0.03213766015541963,0.0028678231426609163,0.046489253974478964,0.6743047830923249,1.1056525078428847
df0bd_00008,40,50,42,6,56,2021-07-09,0.02696976254918682,-0.02363337557373366,0.03196135038734713,0.6917467495760317,1.1251936179999427
df0bd_00008,40,50,42,6,57,2021-07-22,0.027454906265881707,-0.0007243330807090001,0.03469716462597076,0.7342825848849945,1.1554020827380238
df0bd_00008,40,50,42,6,58,2021-08-04,0.023222133950399727,-0.013098631761678687,0.029990240085653073,0.6623673036093419,1.0669481599388773
df0bd_00008,40,50,42,6,59,2021-08-17,0.018387495879622254,-0.027265381369888528,0.01689041891973853,0.6932058379466532,1.1343771310665116
df0bd_00008,40,50,42,6,60,2021-08-30,0.035074947879676556,-0.017387911712864804,0.05521902587578196,0.6502740408570006,1.0773057290881092
df0bd_00008,40,50,42,6,61,2021-09-10,0.038675998383840254,-0.0022983504296403634,0.049189293267249544,0.637258883248731,1.0696757093344273
df0bd_00008,40,50,42,6,62,2021-09-23,0.02287195523301008,-0.03875023143266497,0.0493244621932003,0.6211566265060241,1.0521514797969027
df0bd_00008,40,50,42,6,63,2021-10-06,0.02094092838380219,-0.056160047345080746,0.04654959456456734,0.6447809878844362,1.073701316004442
df0bd_00008,40,50,42,6,64,2021-10-19,0.0034573583062297787,-0.012350897101710055,0.009220538609144445,0.6103288559518296,1.0347948059798049
df0bd_00008,40,50,42,6,65,2021-11-01,0.00321117873228277,-0.0007215560936233716,0.007769512187464501,0.6420757363253857,1.0727114822518207
df0bd_00008,40,50,42,6,66,2021-11-12,0.0030191863304963543,0.028222875448476244,0.006524617238902954,0.6362934362934363,1.0075044951156935
df0bd_00008,40,50,42,6,67,2021-11-25,0.005733246618794354,0.01680510461078493,0.014030027344425674,0.611796377875673,1.0108531191758197
df0bd_00008,40,50,42,6,68,2021-12-08,0.005353639154784462,-0.01586538146494731,0.013824905491572158,0.6165165165165165,1.0183986796447508
