trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
df0bd_00001,20,25,42,6,27,2020-07-08,0.01551493473210466,0.019058699575545297,0.02072367186600699,0.6137359384251037,1.0200118584776319
df0bd_00001,20,25,42,6,28,2020-07-21,0.015645694645368,0.03784697925339043,0.018939730261581293,0.7015367103016504,1.1028415392468827
df0bd_00001,20,25,42,6,29,2020-08-03,0.035992994308357375,0.014934977579019262,0.06514781281673943,0.6922056384742952,1.0742841456311338
df0bd_00001,20,25,42,6,30,2020-08-14,0.019855840510591662,0.02275921262016126,0.029343843579428413,0.6757624398073836,1.039967861581785
df0bd_00001,20,25,42,6,31,2020-08-27,0.08796579043442519,0.048487371698743016,0.1826259830557508,0.715554387808723,1.1189239155451602
df0bd_00001,20,25,42,6,32,2020-09-09,0.008810539886381273,0.06481083422161166,0.01019418065142714,0.6562121212121211,0.9879608137525024
df0bd_00001,20,25,42,6,33,2020-09-22,0.011005662879073584,0.03552641483530157,0.017637830380113604,0.6919700748129676,1.0884354212836305
df0bd_00001,20,25,42,6,34,2020-10-05,0.009413641182046607,0.031224889382190937,0.01557688171276482,0.7145384983261598,1.1410989585636155
df0bd_00001,20,25,42,6,35,2020-10-16,0.00889040166700947,0.020378501781192954,0.015116681116926014,0.7241301400813376,1.1306554959955377
df0bd_00001,20,25,42,6,36,2020-10-29,0.005125717305631197,0.03108795864170227,0.008951801518318552,0.7280332895313184,1.1359595845186776
df0bd_00001,20,25,42,6,37,2020-11-11,0.008928809819458967,0.0418276306170344,0.01757147308935537,0.7388295600170867,1.1511070966977448
df0bd_00001,20,25,42,6,38,2020-11-24,0.0026616340938821047,0.03737488218744736,0.005479580605896395,0.705178947368421,1.1049822363302835
df0bd_00001,20,25,42,6,39,2020-12-07,0.06558495000361093,-0.0038467547502260818,0.16402027566654068,0.6696197241955705,1.0850588883165944
df0bd_00001,20,25,42,6,40,2020-12-18,0.0019095724223025074,0.05478632922701126,0.0037256329595039277,0.6258064516129033,1.0088746827728008
df0bd_00001,20,25,42,6,41,2021-01-01,0.0029026126708680006,0.07540575445180428,0.006671442676127736,0.6517256637168142,1.0707403358794167
df0bd_00001,20,25,42,6,42,2021-01-14,0.01018442321119402,0.03604729656890297,0.02378325738443439,0.5904028972385695,0.9117565458501232
df0bd_00001,20,25,42,6,43,2021-01-27,0.0018124890674819233,0.06349010081266711,0.0034519875414252585,0.5950341685649202,0.9740865997628055
df0bd_00001,20,25,42,6,44,2021-02-09,0.002685429699477528,0.014833552812923737,0.004713200030572674,0.6471818181818182,1.0133834438954419
df0bd_00001,20,25,42,6,45,2021-02-22,0.0038683766867850496,0.03984002656718119,0.006591294066368842,0.5916628492899679,0.941781927814279
df0bd_00001,20,25,42,6,46,2021-03-05,0.004230933810068776,0.050452258232116534,0.008187309968885528,0.5926682134570765,0.9421447612023465
df0bd_00001,20,25,42,6,47,2021-03-18,0.00554966130049381,0.056592678401791455,0.011388373935685996,0.6118711545421642,0.9451927335233343
df0bd_00001,20,25,42,6,48,2021-03-31,0.033818193554540826,0.035759565308140936,0.10150079077374749,0.6219617224880382,0.9729070381016791
df0bd_00001,20,25,42,6,49,2021-04-13,0.013252468664493413,0.011372133692001856,0.025358828003826196,0.633966033966034,0.9980629070090957
df0bd_00001,20,25,42,6,50,2021-04-26,0.05010627658401872,0.046760366972639,0.09846344259345104,0.6774028629856851,1.096504063782027
df0bd_00001,20,25,42,6,51,2021-05-07,0.03829841138597159,0.03395325375673487,0.07581667408189108,0.6157187176835573,1.0208009940274192
df0bd_00001,20,25,42,6,52,2021-05-20,0.018542973958967028,0.061515391027626626,0.04099115994364071,0.6668161434977579,1.1122368704702537
df0bd_00001,20,25,42,6,53,2021-06-02,0.045162895591591555,0.028513159632386216,0.06580772430088311,0.7010089686098654,1.1915980491449818
df0bd_00001,20,25,42,6,54,2021-06-15,0.05279671378238403,-0.010892857119114129,0.07262153716983384,0.7629796839729119,1.2512413586098055
df0bd_00001,20,25,42,6,55,2021-06-28,0.03444437655073614,-0.01621290814578831,0.05418693086417925,0.7047274749721913,1.1457410397542178
df0bd_00001,20,25,42,6,56,2021-07-09,0.027029385182208845,-0.02187613744399061,0.032925968960784244,0.6621820237422273,1.087352093581607
df0bd_00001,20,25,42,6,57,2021-07-22,0.03474274613981973,-0.018030894345242195,0.05189292852901834,0.7373493975903614,1.18492800282359
df0bd_00001,20,25,42,6,58,2021-08-04,0.028981045076883642,0.006693855810709205,0.04378296079185573,0.725583864118896,1.1484216159711291
df0bd_00001,20,25,42,6,59,2021-08-17,0.020509348211747037,-0.027952982275884587,0.02146180235372891,0.7255158530447912,1.2025664615858265
df0bd_00001,20,25,42,6,60,2021-08-30,0.03388340051059002,-0.020177788202522216,0.05103386889155077,0.6727952167414051,1.089210272282368
df0bd_00001,20,25,42,6,61,2021-09-10,0.041388721569282146,0.011854689453889306,0.05433871169446394,0.6661421319796954,1.106000740594737
df0bd_00001,20,25,42,6,62,2021-09-23,0.02456972437267525,-0.047750973488612444,0.048682668912852806,0.6450602409638554,1.082982333937744
df0bd_00001,20,25,42,6,63,2021-10-06,0.0155630912940514,-0.05576865751622598,0.027665153527222493,0.6473438956197577,1.0893820318577638
df0bd_00001,20,25,42,6,64,2021-10-19,0.00907166694516528,-0.02348782195519584,0.025908998257917103,0.5535433070866141,0.9318128235069885
df0bd_00001,20,25,42,6,65,2021-11-01,0.00182714781823425,-0.011216228262142181,0.004274731553833938,0.6119214586255259,1.033964385851441
df0bd_00001,20,25,42,6,66,2021-11-12,0.0036477521642533524,0.012406152581258042,0.007804340840055126,0.6249356499356499,0.9353765664221061
df0bd_00001,20,25,42,6,67,2021-11-25,0.005542966336458722,0.00790969147765845,0.013146609353812382,0.6589818893783651,1.0730825241241864
df0bd_00001,20,25,42,6,68,2021-12-08,0.005256706826681879,-0.026873168996612087,0.01405471683249461,0.5922922922922922,0.9554209535704518
