trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
d9e05_00011,50,25,42,6,27,2020-07-08,0.014138709547349054,0.025240335904268316,0.014914021185130731,0.6567791592658377,1.076216605293613
d9e05_00011,50,25,42,6,28,2020-07-21,0.013830320351293257,0.03788364019594368,0.014371650863498599,0.6361980648833239,0.996177544885006
d9e05_00011,50,25,42,6,29,2020-08-03,0.0426898564705351,0.020209583385339114,0.09043160884851126,0.7222222222222222,1.1251992805253341
d9e05_00011,50,25,42,6,30,2020-08-14,0.040742733709736065,0.02993133182221717,0.07817769951601308,0.6525949705724987,1.010233816672044
d9e05_00011,50,25,42,6,31,2020-08-27,0.0486258647558246,0.052474987245368185,0.06724737285837531,0.7271676300578035,1.1344846286325234
d9e05_00011,50,25,42,6,32,2020-09-09,0.007737641309803734,0.05478260489574869,0.008469316688049002,0.6691919191919192,1.029517455737608
d9e05_00011,50,25,42,6,33,2020-09-22,0.007940635551043069,0.03508774459779205,0.011712168344725883,0.6491770573566085,1.03317269508785
d9e05_00011,50,25,42,6,34,2020-10-05,0.007088070257739987,0.019058461783850993,0.010556499576170345,0.6712099473935916,1.0843324512978714
d9e05_00011,50,25,42,6,35,2020-10-16,0.009218379821500393,0.01835621889626151,0.01548212403733411,0.6711703569814731,1.0386235945226046
d9e05_00011,50,25,42,6,36,2020-10-29,0.005365939653489927,0.02724158825435768,0.009015983154734862,0.7284275076653526,1.1369861831560197
d9e05_00011,50,25,42,6,37,2020-11-11,0.008736834273799725,0.034582540398658344,0.01712396388490469,0.7254164886800513,1.1078574609299552
d9e05_00011,50,25,42,6,38,2020-11-24,0.0027746464003814714,0.037191973289396045,0.005690106921685869,0.7041684210526317,1.1053438846655057
d9e05_00011,50,25,42,6,39,2020-12-07,0.06387686003934463,-0.006631446750126291,0.16651105422481285,0.6696615127455078,1.0857427272981521
d9e05_00011,50,25,42,6,40,2020-12-18,0.0024720153076936337,0.05350859949847928,0.005758506541238989,0.6596338273757629,1.0526888253456665
d9e05_00011,50,25,42,6,41,2021-01-01,0.009669114069336472,0.054074442127322125,0.02458810609253087,0.6453539823008849,1.0140234307674059
d9e05_00011,50,25,42,6,42,2021-01-14,0.009012230754601962,0.05105904317728956,0.02412045853648389,0.6294703485740154,1.0162808376050763
d9e05_00011,50,25,42,6,43,2021-01-27,0.0017847088450928252,0.030320926205536183,0.0029165896313120866,0.6271070615034169,1.0142506088971004
d9e05_00011,50,25,42,6,44,2021-02-09,0.007254852173300276,0.029642356383137287,0.015943897316680878,0.7026363636363636,1.1116619418094786
d9e05_00011,50,25,42,6,45,2021-02-22,0.003771398896252006,0.05234653377977123,0.0067330823437503394,0.6332111772789739,0.9945388503014209
d9e05_00011,50,25,42,6,46,2021-03-05,0.004516519905328892,0.062494033078881114,0.008187309968885528,0.6326218097447796,0.9939872429474155
d9e05_00011,50,25,42,6,47,2021-03-18,0.002744503971955145,0.06739007149625323,0.004386877839391531,0.6121968874411872,0.9462539236810328
d9e05_00011,50,25,42,6,48,2021-03-31,0.05582155467204894,0.041504278520396586,0.10598444745323926,0.6660765550239234,1.0336056822817516
d9e05_00011,50,25,42,6,49,2021-04-13,0.04017254148411639,0.03718960191776251,0.10431202668105084,0.6586413586413586,1.0351498310598044
d9e05_00011,50,25,42,6,50,2021-04-26,0.04452320672257013,0.04421526808348809,0.096695987145014,0.6245910020449899,1.001763200791679
d9e05_00011,50,25,42,6,51,2021-05-07,0.04313251556018586,0.041328571092134815,0.08611154717825757,0.6147362978283349,1.0023710209661485
d9e05_00011,50,25,42,6,52,2021-05-20,0.017217680145331034,0.06151529335690191,0.037952555650730836,0.6234678624813154,1.0461319386946495
d9e05_00011,50,25,42,6,53,2021-06-02,0.023506919296902733,0.030395554259527443,0.050402212241107,0.7062219730941705,1.167738986831841
d9e05_00011,50,25,42,6,54,2021-06-15,0.03465609948293305,0.02416334052060005,0.04097355134577578,0.7315462753950338,1.2055642920605862
d9e05_00011,50,25,42,6,55,2021-06-28,0.030649386178914884,0.0018676886195462727,0.04108010016677775,0.6860956618464962,1.1217426057009352
d9e05_00011,50,25,42,6,56,2021-07-09,0.028224029081182656,-0.034028273416723216,0.035911937831433725,0.718032786885246,1.1721593410575268
d9e05_00011,50,25,42,6,57,2021-07-22,0.030555101020409342,0.0002767171110567409,0.042308127959825664,0.7827491785323111,1.2456494813172654
d9e05_00011,50,25,42,6,58,2021-08-04,0.035712670716656805,0.004198014704897779,0.06392873983214542,0.7195859872611465,1.169670322601163
d9e05_00011,50,25,42,6,59,2021-08-17,0.0285310006184144,-0.03444979425853715,0.0416621865083235,0.7140412682435833,1.2039686418925597
d9e05_00011,50,25,42,6,60,2021-08-30,0.035388905086901096,-0.021368936524717712,0.05255829530386956,0.6668659691081216,1.097559161453927
d9e05_00011,50,25,42,6,61,2021-09-10,0.047510745991117424,-0.007487741360923374,0.05260436313270421,0.6669035532994924,1.1079623852546479
d9e05_00011,50,25,42,6,62,2021-09-23,0.021594123870721384,-0.046107325625387746,0.05172083465044784,0.6524819277108435,1.0924310116444431
d9e05_00011,50,25,42,6,63,2021-10-06,0.02026114798159186,-0.056247929188922074,0.046156165745548684,0.6468779123951538,1.0860139677252523
d9e05_00011,50,25,42,6,64,2021-10-19,0.008339107081198007,-0.05111638951314933,0.02393469198703103,0.6150069476609541,1.0405891018313778
d9e05_00011,50,25,42,6,65,2021-11-01,0.003513400814714049,-0.0007668652338494136,0.00873235641819092,0.6447405329593269,1.0762067147586858
d9e05_00011,50,25,42,6,66,2021-11-12,0.003386928947994637,0.020557142837331656,0.007007242721528436,0.6362290862290861,1.0073212224942583
d9e05_00011,50,25,42,6,67,2021-11-25,0.0057756205450861225,0.016969072852058707,0.014422385299191853,0.6115026921194322,1.010406100339151
d9e05_00011,50,25,42,6,68,2021-12-08,0.0022479639868434077,-0.010157809148977064,0.006339673006339672,0.5276776776776777,0.8740323960016424
