trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,39,2020-12-07,0.3483908279316584,0.003956369389645598,0.5029567322087715,0.785123276222315,1.1574508239418466
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,40,2020-12-18,0.34564995786392044,0.004961282952347534,0.5086318345367723,0.78487358326068,1.1524850490562428
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,41,2021-01-01,0.3271116450600726,0.007775479576291472,0.48143950491363724,0.7824336283185841,1.1484516148057093
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,42,2021-01-14,0.3157699106556854,0.0077259093613538865,0.48948532517851046,0.7838841104572204,1.1558177276966453
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,43,2021-01-27,0.31582118004370924,0.018199349900605056,0.48398416000422745,0.7866514806378132,1.1550888328311921
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,44,2021-02-09,0.3229984226677005,0.011200577945985796,0.481847823414897,0.7712727272727272,1.1350458221464659
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,45,2021-02-22,0.3055228733802269,0.015529750325245454,0.46744970396581353,0.7776454420522217,1.1435660369376135
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,46,2021-03-05,0.3009018171261274,0.008634745929595209,0.4618688799219978,0.7757308584686775,1.1466613508730743
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,47,2021-03-18,0.21948292087804094,0.012219750725458256,0.33097533082828823,0.7669562070213536,1.1290463349483082
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,48,2021-03-31,0.25365361084844534,0.0057841012405097335,0.4038367305305207,0.7742105263157895,1.1320907225268706
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,49,2021-04-13,0.24837992236028952,-0.00011960164099923857,0.39191424328275426,0.7746253746253746,1.1314182916456168
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,50,2021-04-26,0.23534912617437592,-0.003077121508775364,0.38451619245783497,0.7890081799591002,1.1507274313287812
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,51,2021-05-07,0.2316508754202712,0.009301660751136727,0.38397496258447966,0.7752326783867631,1.1371196156324903
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,52,2021-05-20,0.2084799799644456,0.006475845970832946,0.3468527132846686,0.7780767314399601,1.1405200610970412
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,53,2021-06-02,0.2061571895690914,0.0104722527649827,0.3536068407880192,0.7786434977578475,1.1418279201213404
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,54,2021-06-15,0.2173184652514406,-0.0019947456829910166,0.3689986396970204,0.7827313769751693,1.1425012225782325
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,55,2021-06-28,0.21311296473053237,-0.001975532444506302,0.3653312009104789,0.7850389321468298,1.1423221632441631
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,56,2021-07-09,0.21085576804148742,-0.0006315655824796486,0.35638127810258957,0.7732052006783493,1.129378713048051
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,57,2021-07-22,0.21093183549293307,0.005195560109391922,0.36138469330555856,0.7855969331872946,1.1429823139926627
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,58,2021-08-04,0.20974071759077292,0.0027418107092638923,0.3643638354475797,0.7892781316348195,1.1568584066750065
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,59,2021-08-17,0.2232116691948157,-0.0010583781833124629,0.3748598415688534,0.7825364871665829,1.1441548078769537
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,60,2021-08-30,0.22823005843244668,-0.00778286088816413,0.38784698104885673,0.7751370204285003,1.133853038731049
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,61,2021-09-10,0.2265414931437026,-0.001597658125272287,0.3652469579153152,0.7773096446700507,1.1432276150987868
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,62,2021-09-23,0.23597398512552667,-0.01577413130926154,0.3825207583229143,0.7732530120481927,1.1391699055917366
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,63,2021-10-06,0.2538569861545882,-0.011618849141731624,0.4076843335577455,0.7735321528424977,1.1367570696484073
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,64,2021-10-19,0.2476677807480862,-0.011257303369144921,0.39524113680917516,0.7741083835108846,1.1384955780779653
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,65,2021-11-01,0.2572457947925716,-0.005296232488439143,0.40695977182653204,0.7772791023842917,1.146384702811712
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,66,2021-11-12,0.17457518634599786,-0.008263634752154494,0.2755060505060505,0.7662805662805663,1.1115399784552513
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,67,2021-11-25,0.2538430412964526,-0.016131740485309846,0.41131976777119367,0.7804698972099853,1.1522960541816853
eb788_00000,64,2,0.01,1e-05,0.6,50,1024,68,2021-12-08,0.2583058198729888,-0.016719821058965682,0.41499422968721217,0.7720720720720721,1.1441218292068636
