trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,17,2020-03-04,0.42221823348886045,-0.04841371595530345,0.5747670203032212,0.7982276119402986,1.194177755707744
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,18,2020-03-17,0.42046214023709105,0.04801622413192297,0.580575630047316,0.7908761016070502,1.187144685359116
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,19,2020-03-30,0.4228701380192343,0.020470218271643536,0.5879195963942139,0.7803351955307263,1.1578011513776123
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,20,2020-04-10,0.403038627260889,0.010846510401383217,0.5795724273586669,0.7833928571428571,1.1573876423910228
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,21,2020-04-23,0.3873516748313019,0.0021314744028582667,0.5558023559992064,0.7794669897032103,1.1481292778811525
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,22,2020-05-06,0.3932358516976835,0.008997790545762907,0.5681278182723836,0.7942271880819367,1.176978894596466
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,23,2020-05-19,0.3860634967667887,-0.010004510886480775,0.569042720640822,0.7684810126582279,1.1336381499448085
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,24,2020-06-01,0.37273911499394935,-0.0023710940514871234,0.5705497059155596,0.7746209624258404,1.149211854240798
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,25,2020-06-12,0.3699262487685285,0.015394548507742615,0.5712915882613634,0.7809844908968308,1.1450490709884606
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,26,2020-06-25,0.37932121603771646,0.035332523807978224,0.5749907956925793,0.7887005649717514,1.1576043446549253
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,27,2020-07-08,0.38273184850332437,0.04109947694669014,0.5647723777715282,0.7821195973949082,1.1521110740102432
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,28,2020-07-21,0.3912865139035579,0.046952007859835214,0.5787346075518464,0.7728514513375072,1.1321236053134978
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,29,2020-08-03,0.3965566351977101,0.05102370665633153,0.5790869334096824,0.7892758430071862,1.1547731436019315
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,30,2020-08-14,0.39794090703033275,0.030184850737174015,0.5802877434502349,0.7917602996254681,1.1578237424699478
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,31,2020-08-27,0.3911331214188751,0.033123526466410404,0.5695483982299903,0.7779295848660011,1.141432711637666
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,32,2020-09-09,0.3812930441712442,0.038075567835059616,0.5554331338924833,0.7815656565656566,1.138292739265378
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,33,2020-09-22,0.3891784382698763,0.047857828065978825,0.5627741830070613,0.781496259351621,1.135336531010803
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,34,2020-10-05,0.3968025995282084,0.05400365875122329,0.5757025134671323,0.7941654710664753,1.16274955523897
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,35,2020-10-16,0.38905501653797264,0.05310174207681035,0.5725448939790387,0.7976954360596475,1.1686069390757683
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,36,2020-10-29,0.3783519339294224,0.08024822683062338,0.5519246958648336,0.800963644327639,1.1797676788990998
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,37,2020-11-11,0.3696887437842741,0.05096476667718606,0.5412054128358426,0.7908158906450234,1.1630365367119802
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,38,2020-11-24,0.36914015832811004,0.024057680454233035,0.5383649879441765,0.7928842105263157,1.1646207907841022
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,39,2020-12-07,0.3632699121488156,0.0006053081504335517,0.5284064562371349,0.7961554534057669,1.1775470614873036
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,40,2020-12-18,0.3544243160312902,0.0031307986371931565,0.5320260190995898,0.7891455972101133,1.1650577836345084
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,41,2021-01-01,0.3425123702452108,0.006354166765274738,0.5151549148146275,0.7934955752212389,1.16287160110115
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,42,2021-01-14,0.33238119034765373,0.0051188554649415526,0.5030945064164429,0.7902670891806247,1.1621467178284772
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,43,2021-01-27,0.3223912721046098,0.01779688142071682,0.49389306043254994,0.7911617312072894,1.1632264714793488
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,44,2021-02-09,0.32361215849753594,0.011898748532430945,0.4945113375967935,0.7873636363636364,1.1587156305813882
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,45,2021-02-22,0.31409653178362984,0.013855464571602402,0.4827641863579446,0.7921667430142006,1.166931225920591
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,46,2021-03-05,0.3105861860129255,0.0072076811160543125,0.48234946513647187,0.77415313225058,1.144616883604316
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,47,2021-03-18,0.22196692623855127,0.010034411986915948,0.33589091451719816,0.7781397032211365,1.143059279122055
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,48,2021-03-31,0.2654724060603815,0.006274325384939823,0.42264862998949737,0.7861244019138756,1.1443795220727864
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,49,2021-04-13,0.25114102137705857,-0.0014597288633277142,0.4016913190558827,0.7790709290709291,1.1372045085624845
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,50,2021-04-26,0.23804355795438986,-0.005028614606483576,0.39982096781495763,0.7913087934560327,1.1531437215853921
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,51,2021-05-07,0.23429675194529742,0.009571152314853275,0.3918810726524198,0.777042399172699,1.1352022889760969
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,52,2021-05-20,0.2075571940891682,0.006463351810263289,0.3482112145329413,0.7846038863976084,1.150011526305972
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,53,2021-06-02,0.20317971048983233,0.010389597491193307,0.3509513781823806,0.7913677130044843,1.162204968477804
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,54,2021-06-15,0.2221451082276877,-0.0030759792199140114,0.3760209400850757,0.7834085778781039,1.1432860027693221
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,55,2021-06-28,0.2250028928301221,-0.002952917748426053,0.38231707950495486,0.7881535038932146,1.1482954710059063
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,56,2021-07-09,0.2239777549282017,-0.0008734895013504076,0.37955922648753426,0.7860938383267382,1.1500154881811648
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,57,2021-07-22,0.21602437997990492,0.0018209888213473124,0.3756126203620727,0.7937568455640746,1.1575263704814565
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,58,2021-08-04,0.21615835550285603,0.003981905866721201,0.3736771763531489,0.7924097664543525,1.155867238398714
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,59,2021-08-17,0.22572754282175378,-0.002812939741501728,0.3757974782990206,0.7860593860090589,1.148655602626195
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,60,2021-08-30,0.23435014613387345,-0.008250551967115558,0.3948750028085308,0.7895366218236173,1.1531687339497314
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,61,2021-09-10,0.23766719717053583,-0.0030118781014101975,0.3913807465744846,0.7868527918781726,1.1548613159809153
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,62,2021-09-23,0.25242378192521764,-0.014326324039070111,0.409894765911887,0.7898313253012048,1.1612887188625451
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,63,2021-10-06,0.2628261001986398,-0.011294036748547039,0.416160147228659,0.7814538676607642,1.1432668866833868
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,64,2021-10-19,0.26993065795136895,-0.013512527057533493,0.42789679340592285,0.7869383974062065,1.155916169351753
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,65,2021-11-01,0.27399238820516825,-0.008600609367587417,0.43297550587171907,0.7854604955586723,1.1574313483350507
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,66,2021-11-12,0.1805545629870653,-0.0058624849025904376,0.2804101973744831,0.7657657657657657,1.1024406339082702
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,67,2021-11-25,0.27156416119913507,-0.015941599247475503,0.42682598435361396,0.780763582966226,1.1500784810608977
eb788_00002,64,2,0.001,1e-05,0.6,50,1024,68,2021-12-08,0.2721103074150136,-0.017476138657808664,0.4257913136568108,0.7667167167167168,1.1305828873762374
