trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,profile_embedding_enabled,profile_coherence_enabled,profile_coherence_lambda,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,35,2020-10-16,0.24726603759658689,0.047646890843143885,0.3926276190976481,0.9384997740623588,1.423933696491172
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,36,2020-10-29,0.23952122700699552,0.06644634411852408,0.3825421740831975,0.9412176960140167,1.4294361012274
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,37,2020-11-11,0.2202367303510251,0.0438618521355845,0.3524940013127646,0.9571977787270398,1.4716842898729812
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,38,2020-11-24,0.24549640894117372,0.02335066826848018,0.3834290320329884,0.9539368421052631,1.4572765103744167
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,39,2020-12-07,0.22348941487144447,0.005116163840760452,0.34672056513899097,0.9486418721270371,1.454915946600765
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,40,2020-12-18,0.22689545581000406,0.007899976446480304,0.36537343138438344,0.9433304272013949,1.4360167066465412
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,41,2021-01-01,0.21105936468041522,0.011784612257556677,0.34712343645291754,0.9015044247787611,1.3410021534800476
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,42,2021-01-14,0.21177409951205559,0.010834386630883253,0.34201261645904796,0.921140787686736,1.3849651671985717
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,43,2021-01-27,0.21168571919725956,0.02163112277337278,0.3506403344530562,0.9562642369020501,1.4734636826574155
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,44,2021-02-09,0.21998321108650784,0.011994980879790102,0.36146355547382847,0.9351363636363638,1.4217138146539177
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,45,2021-02-22,0.20738209610952243,0.019129832842387354,0.33038502714651896,0.9383875400824553,1.4327959234917451
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,46,2021-03-05,0.2095232741965329,0.011974394148793845,0.34055402339413704,0.9334570765661252,1.4234079839763523
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,47,2021-03-18,0.16270901996473702,0.01839821612073901,0.2564623989758488,0.9273615635179153,1.4202921286945211
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,48,2021-03-31,0.19570927568610644,0.013055554906787838,0.31447395246856313,0.9302870813397129,1.409945595656611
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,49,2021-04-13,0.19905184592155034,0.0011206268778169448,0.32722010004478785,0.9372127872127872,1.439274610396668
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,50,2021-04-26,0.17727229016069826,0.0008508176985382309,0.30377571765431594,0.9195296523517382,1.402327229011075
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,51,2021-05-07,0.18876970759961875,0.011942519536653382,0.31547775811555134,0.9116339193381592,1.363444003070505
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,52,2021-05-20,0.16327214628497447,0.011490676914746777,0.27550334241388164,0.9169905331340309,1.4026199845320269
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,53,2021-06-02,0.17630241305028,0.013060913458349895,0.30393484150781086,0.931109865470852,1.4307670628743567
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,54,2021-06-15,0.17795681469201632,0.0011827430440635406,0.30215202447632017,0.9352144469525959,1.4207313399198078
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,55,2021-06-28,0.17918635442920247,0.0006166733522956209,0.3062851476734127,0.931979977753059,1.4150294689020158
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,56,2021-07-09,0.17744360412952387,0.0013163057436955678,0.29581755135283216,0.934143583945732,1.4195139812973803
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,57,2021-07-22,0.17395540516863991,0.00336239218364704,0.31098263577726887,0.8951807228915662,1.3517124083268564
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,58,2021-08-04,0.18651401181037347,0.004323128979664735,0.31580471194153475,0.9125265392781317,1.3854360870818798
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,59,2021-08-17,0.1797319009490792,-0.0038415622837666857,0.29861036137336117,0.9397584297936588,1.4450224141173407
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,60,2021-08-30,0.1952774109451018,-0.006072310044762459,0.33456440849250596,0.9136522172396612,1.4073688534861006
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,61,2021-09-10,0.19837075367598025,-0.005949831765539868,0.3227823976815966,0.9314213197969543,1.4383843215108678
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,62,2021-09-23,0.1984637925983371,-0.01601242425611672,0.3313679063133724,0.9373493975903614,1.454387037998562
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,63,2021-10-06,0.19973561370224277,-0.010909852865740177,0.3290727704180517,0.9253028890959926,1.430541031425627
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,64,2021-10-19,0.2033378033326306,-0.013455288934681389,0.3320811108112125,0.9335340435386753,1.4399265515755477
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,65,2021-11-01,0.20511338753807726,-0.007601101754159712,0.33554482632322746,0.9198690977092099,1.420448664294915
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,66,2021-11-12,0.13051919564409087,-0.013582795807503528,0.21274981453552883,0.9316602316602316,1.4320251111346591
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,67,2021-11-25,0.1937482339760145,-0.01728591592919233,0.31915087492991506,0.9147332354380813,1.4072140451293216
7b1e6_00005,64,3,0.001,1e-05,0.6,50,1024,True,True,1.0,68,2021-12-08,0.2033767964434955,-0.019747928916797015,0.33191829617268215,0.931031031031031,1.4387282191560793
