trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,profile_embedding_enabled,profile_coherence_enabled,profile_coherence_lambda,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,0,2019-08-01,0.29427667037530836,-0.0019131060364350188,0.4641894949494949,0.836,1.2136587081583736
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,1,2019-08-14,0.27599003105679093,0.024560987228307393,0.4490562988265782,0.821382842509603,1.2037476690074076
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,2,2019-08-27,0.28588073052798196,0.006945921939163526,0.45886245353427113,0.8289728682170543,1.2382417605341824
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,3,2019-09-09,0.28479130152761317,0.001123142262517949,0.44816857255859166,0.8130325814536341,1.21067359388339
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,4,2019-09-20,0.30902381221709113,-0.037981654185433665,0.4834652032221125,0.8278603749191985,1.2279552040044694
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,5,2019-10-03,0.3431634900339057,-0.10539603761476347,0.5169086306099049,0.8288034650785057,1.2333215220740457
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,6,2019-10-16,0.35325971252962696,-0.09142846987961815,0.5225975833856694,0.8295399515738499,1.2354283621205546
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,7,2019-10-29,0.3734879990975141,-0.08707364388947858,0.5321057157598225,0.8187987161852361,1.2111187808059065
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,8,2019-11-11,0.37485426804810057,-0.0733941546545746,0.5308303093177279,0.8235111111111112,1.2219727655208572
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,9,2019-11-22,0.3798805657150869,-0.08788270738246771,0.5341356518469335,0.833828022697512,1.2364774803024008
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,10,2019-12-05,0.3861002241195709,-0.08695649929644979,0.5346752008502659,0.8232233502538072,1.2149033229892752
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,11,2019-12-18,0.39764567648467364,-0.07460708669773333,0.5383710789416467,0.8308480131093814,1.232520627194298
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,12,2020-01-01,0.398805105514022,-0.07516768515810544,0.5403817684141901,0.8273092369477911,1.2259780713482724
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,13,2020-01-14,0.3929519203575481,-0.0755321087610691,0.5357856745587645,0.8207493956486704,1.2143488586036495
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,14,2020-01-27,0.3962034665093016,-0.07837154109269025,0.5391109038020713,0.8229250604351329,1.2235843962549788
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,15,2020-02-07,0.41090446856044954,-0.07649505021709964,0.5658229763914182,0.8324561403508772,1.2281747063376196
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,16,2020-02-20,0.4107660203208403,-0.07958693596206774,0.5574514455868802,0.8159022717531076,1.2031544821002147
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,17,2020-03-04,0.42105650056055,-0.04357478032145834,0.5717140609286434,0.8138992537313433,1.2097598455125278
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,18,2020-03-17,0.41887157109224393,0.0473300644222726,0.571328460451139,0.8229134266459306,1.223099471625147
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,19,2020-03-30,0.41830606712078544,0.022742858921873943,0.5789961637859522,0.8173184357541899,1.2059556723895297
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,20,2020-04-10,0.3946029465468511,0.013377265500133509,0.5583391764825588,0.8211309523809524,1.205475226666533
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,21,2020-04-23,0.38245086146211976,0.004388666410351745,0.553644387108954,0.8264082374318595,1.2146904603918611
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,22,2020-05-06,0.3868778684258971,0.011028524590663915,0.5502239649083714,0.8165735567970205,1.2014677833389535
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,23,2020-05-19,0.3868225488015769,-0.009163118879735994,0.5687934586510536,0.8105696202531646,1.188750372937047
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,24,2020-06-01,0.3725638535090424,-0.00021460742282057094,0.5703173940978818,0.8127883981542519,1.1979927700321622
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,25,2020-06-12,0.3742762651374646,0.01620164845735154,0.5831154889561935,0.8273769386378962,1.2121665651479605
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,26,2020-06-25,0.3759797149873299,0.034755596494308115,0.5683031156527334,0.8218455743879473,1.1999023768985555
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,27,2020-07-08,0.3816931380055968,0.04183303978051034,0.5709080547782438,0.8236826524570752,1.2122642026799817
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,28,2020-07-21,0.3871341144343352,0.04492288455334763,0.5776875302266881,0.8232214001138305,1.202366444880756
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,29,2020-08-03,0.3908314554443045,0.050511410760783186,0.5715379279958346,0.8178551686014373,1.193525861321856
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,30,2020-08-14,0.3845434574835956,0.02878908488355654,0.5597566295178841,0.8316211878009631,1.2049121670486715
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,31,2020-08-27,0.3879190836573824,0.032386869803314955,0.5593743018761776,0.828008407777194,1.209660458115854
7b1e6_00001,64,3,0.001,1e-05,0.6,50,1024,False,True,0.5,32,2020-09-09,0.39086165815952795,0.038991865815021974,0.5693605950165604,0.8281818181818181,1.2058864485700698
