trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,profile_embedding_enabled,profile_coherence_enabled,profile_coherence_lambda,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,13,2020-01-14,0.36731153272234246,-0.07299503140377445,0.5044056374426856,0.7755842062852538
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,14,2020-01-27,0.36740902237354084,-0.07854738532340377,0.5129358461377996,0.7821917808219179
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,15,2020-02-07,0.3801713697962786,-0.0741987058445175,0.5346380466008348,0.7961988304093568
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,16,2020-02-20,0.3863117935361183,-0.08152846086944517,0.535281437676406,0.8053579082726104
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,17,2020-03-04,0.40557406569397486,-0.04500574424665627,0.565747656875357,0.7910914179104477
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,18,2020-03-17,0.403143463402047,0.04567783231445396,0.5720943622325015,0.7855883877656817
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,19,2020-03-30,0.38260522653134027,0.018395609404991173,0.551206528187268,0.7837430167597765
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,20,2020-04-10,0.3768183955743037,0.011071655879711564,0.5524932206759937,0.7870238095238096
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,21,2020-04-23,0.3594460609806439,0.0013283695017632516,0.5399427781317545,0.7722592368261659
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,22,2020-05-06,0.36280073729829404,0.008358122144533632,0.5360840854543687,0.7721911855990068
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,23,2020-05-19,0.35848396827312806,-0.01091708436822333,0.5553376546098066,0.7681645569620253
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,24,2020-06-01,0.3561712041016304,-0.0017704090491801087,0.5428631574973038,0.7599208965062624
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,25,2020-06-12,0.35987585496335306,0.015071263392090455,0.5517269261309562,0.7734996628455832
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,26,2020-06-25,0.36182321338411716,0.03252742696485204,0.5495412940189721,0.7905838041431262
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,27,2020-07-08,0.351525353708312,0.03915078304001733,0.5483316756610122,0.784073416222617
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,28,2020-07-21,0.3645894593695706,0.04768451314784964,0.546119862034091,0.7929425156516791
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,29,2020-08-03,0.3761465956583173,0.050575398326756525,0.5550329375525291,0.7808181315644003
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,30,2020-08-14,0.36808321894067964,0.0299033771367244,0.5447322772216302,0.790155163188871
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,31,2020-08-27,0.3535886744908888,0.03170607627690563,0.5382178413224024,0.7565948502364687
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,32,2020-09-09,0.3657147189876879,0.037555144409582915,0.5403019625996422,0.7765151515151515
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,33,2020-09-22,0.36266455738427394,0.04866264917194628,0.5406110997184057,0.7779052369077307
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,34,2020-10-05,0.3634869366703419,0.05344605508794218,0.5450126124759401,0.7804878048780488
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,35,2020-10-16,0.38057136139819175,0.05447679287308696,0.557587067409594,0.7862178038861275
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,36,2020-10-29,0.36815579436236384,0.07821798078255025,0.5377240548215215,0.7915024091108191
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,37,2020-11-11,0.3504595946543597,0.04899334054192009,0.5262926105361951,0.7792823579666809
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,38,2020-11-24,0.3607468680986813,0.02414430036992061,0.5266977846870009,0.8006315789473685
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,39,2020-12-07,0.3487497667717999,0.0026560814812638654,0.5145218579316738,0.7951107396573339
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,40,2020-12-18,0.3345665581874472,0.00422950557803993,0.4917889555079143,0.7948125544899738
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,41,2021-01-01,0.31706825292759666,0.007574587769101428,0.4805729143127452,0.7910176991150443
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,42,2021-01-14,0.31989832914650207,0.007164236914327367,0.4927973292586919,0.782390221819828
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,43,2021-01-27,0.3117845172440918,0.017645594364856097,0.4818428515335537,0.7949886104783599
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,44,2021-02-09,0.31625783323229084,0.010133396873732279,0.4791008128497047,0.7902727272727272
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,45,2021-02-22,0.30373973084391054,0.015986134855374666,0.46963471763873194,0.788135593220339
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,46,2021-03-05,0.2975544667362477,0.00874553267946022,0.4555591608993875,0.7890487238979119
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,47,2021-03-18,0.21217617230943508,0.01089710224053881,0.32437426522853974,0.7833876221498371
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,48,2021-03-31,0.2597511905209472,0.00642155291181059,0.417147362711177,0.7785167464114832
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,49,2021-04-13,0.24577661592342648,-0.004131290265601732,0.40579598992315336,0.7893606393606394
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,50,2021-04-26,0.2424759807425801,-0.004116458697031534,0.4007053819605526,0.792484662576687
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,51,2021-05-07,0.23574651357749782,0.009142861222982357,0.3890560852737229,0.7754395036194416
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,52,2021-05-20,0.21276755637993577,0.006604420319311225,0.3577365513400149,0.7834080717488789
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,53,2021-06-02,0.21166581210334667,0.009010130520926194,0.3665073232691482,0.7849215246636772
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,54,2021-06-15,0.21691372185142266,-0.0032420071581453305,0.3683062597890035,0.795372460496614
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,55,2021-06-28,0.22260738046047215,-0.0020509106010006294,0.3853971085465097,0.8023915461624027
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,56,2021-07-09,0.21310442579525715,-0.00135925713400163,0.36951051618735253,0.7877897117015262
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,57,2021-07-22,0.21644054757077946,0.004038325555669588,0.38274975805096284,0.787842278203724
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,58,2021-08-04,0.22398372811102754,0.004061352006577018,0.38271760413308936,0.798619957537155
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,59,2021-08-17,0.23072123418204413,-0.0003433615197643864,0.3933946052837801,0.7848012078510318
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,60,2021-08-30,0.23602382786234102,-0.005639705715577144,0.39488817238098184,0.7857000498256104
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,61,2021-09-10,0.23615792369120273,-0.0006245741932683773,0.3942497491623064,0.789238578680203
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,62,2021-09-23,0.24328714131717658,-0.013171811277303392,0.4002487595544032,0.7872289156626506
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,63,2021-10-06,0.2599053284944646,-0.010276948020275635,0.42372563649786876,0.7841565703634669
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,64,2021-10-19,0.25267607776392864,-0.012612181511206084,0.40217730380208133,0.7956924502084298
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,65,2021-11-01,0.2586846808128707,-0.005594240962858752,0.41410654173627526,0.7904160822814399
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,66,2021-11-12,0.17077456059897556,-0.00616345359434963,0.272018972018972,0.7675675675675675
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,67,2021-11-25,0.25188304417656415,-0.015876338543109495,0.40950017778404824,0.7873715124816446
464b0_00004,128,2,0.001,1e-05,0.6,50,1024,True,True,0.1,68,2021-12-08,0.2591489192175121,-0.016929144043103635,0.4187794177560259,0.7828828828828829
