trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,profile_embedding_enabled,profile_coherence_enabled,profile_coherence_lambda,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,15,2020-02-07,0.40908462884639735,-0.07951530585826246,0.5693645972009151,0.8030075187969925
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,16,2020-02-20,0.41843949185436613,-0.08609263364802275,0.5713658098422596,0.7942563223317617
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,17,2020-03-04,0.4212142147742994,-0.04679713939923135,0.5827999960158955,0.7927705223880597
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,18,2020-03-17,0.42145826915366363,0.04726857995791449,0.5734814018388257,0.789061689994816
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,19,2020-03-30,0.408634275557523,0.021821611594809835,0.582690582431899,0.7928491620111732
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,20,2020-04-10,0.38734534144570426,0.010842087046967654,0.5629197420032503,0.7898214285714287
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,21,2020-04-23,0.3844070750377062,0.0012025485558207261,0.5664892194419754,0.7829800121138704
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,22,2020-05-06,0.3864373747950563,0.008479242718689243,0.5550879648228467,0.783860955927995
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,23,2020-05-19,0.3876412797021235,-0.010505257248215667,0.5727771718436275,0.7603797468354431
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,24,2020-06-01,0.3724332274236377,-0.002564907118189625,0.5695912323961104,0.7818721160184574
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,25,2020-06-12,0.3669622637114294,0.015324266689588743,0.5659756410034067,0.7849629130141604
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,26,2020-06-25,0.38007492474439675,0.033400586804475635,0.5780583217356231,0.7999372253609541
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,27,2020-07-08,0.37942215452332295,0.04075818759275213,0.5665659888261882,0.7848431024274718
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,28,2020-07-21,0.3909457702784634,0.04771715863886335,0.5749218374161327,0.7805919180421172
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,29,2020-08-03,0.4017787619153424,0.050289100355988436,0.5754683945047486,0.7871199557766723
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,30,2020-08-14,0.4031495199529881,0.030405968921747364,0.5828315317912369,0.7885500267522739
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,31,2020-08-27,0.3992538337591954,0.03151202757212201,0.5703907683549447,0.7770362585391487
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,32,2020-09-09,0.3877612519315278,0.03826507369368562,0.5557696358693811,0.7775252525252525
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,33,2020-09-22,0.3964279845626033,0.04930387477863959,0.5628070705660639,0.7843890274314215
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,34,2020-10-05,0.39378286121677614,0.0538895858958465,0.5705187288446615,0.7894308943089431
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,35,2020-10-16,0.3896465788333551,0.053608725718292824,0.5609280225161555,0.7900587437867149
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,36,2020-10-29,0.3878307621872987,0.07882142330214961,0.5534406510077156,0.7995619798510731
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,37,2020-11-11,0.37918058016054074,0.05061399971569114,0.5456606442484674,0.7823579666809056
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,38,2020-11-24,0.37322895712373755,0.022744235637400644,0.54063888729176,0.7887157894736843
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,39,2020-12-07,0.3644211119637975,0.00045467869804300255,0.5359563672074388,0.799874634350188
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,40,2020-12-18,0.35953587323494923,0.002996664174807126,0.5279948021414278,0.7928509154315606
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,41,2021-01-01,0.3336648936186856,0.008027924887542491,0.4950385224374819,0.784646017699115
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,42,2021-01-14,0.3377450491556661,0.004594503545240289,0.5020453360821956,0.7861928474422816
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,43,2021-01-27,0.32576306689225654,0.017980702007496272,0.5028617633443018,0.7930751708428245
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,44,2021-02-09,0.33016148567908676,0.01134036140762432,0.49696575711010693,0.7854545454545454
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,45,2021-02-22,0.3133204095621391,0.014969941645615282,0.4776306453855386,0.7800732936326157
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,46,2021-03-05,0.310940851891195,0.007257993450391818,0.48171399351277455,0.7800928074245941
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,47,2021-03-18,0.22081951799681493,0.011275033848833537,0.3384189254258926,0.7671733622873688
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,48,2021-03-31,0.2633196341683429,0.0060106799752310345,0.4195329369899255,0.7874162679425838
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,49,2021-04-13,0.2532704607086478,-0.0025950706430922046,0.3996551932726255,0.7841658341658342
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,50,2021-04-26,0.2421375966952686,-0.006177540429439155,0.4024172013546879,0.7948875255623722
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,51,2021-05-07,0.2399015336409292,0.009315602355177052,0.389621789105847,0.7791623578076525
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,52,2021-05-20,0.21016236799648189,0.005008421490578751,0.34809716081275904,0.7868460388639761
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,53,2021-06-02,0.21156952623536,0.011244487012752394,0.3564699903075983,0.7831838565022422
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,54,2021-06-15,0.22144673913891336,-0.00461672513968211,0.3832873433350757,0.7807562076749436
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,55,2021-06-28,0.22336197018858403,-0.0026442936650040542,0.3742386610017997,0.7948275862068965
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,56,2021-07-09,0.22539233829094818,-0.0014800630520999598,0.38824029499136736,0.7795364612775579
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,57,2021-07-22,0.213053827031235,0.0036943409251630004,0.36417757478819907,0.7946878422782037
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,58,2021-08-04,0.2184304137730448,0.002897236520894256,0.37736613601344615,0.7945859872611465
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,59,2021-08-17,0.22917076295898722,-0.0016652438585419305,0.3767355200146164,0.791343734272773
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,60,2021-08-30,0.2377720325627274,-0.007845424067615986,0.41186276485537293,0.7863976083707025
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,61,2021-09-10,0.24356237292138178,-0.00439333488117506,0.39883239226652306,0.7852791878172589
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,62,2021-09-23,0.2540356510085668,-0.015315488677755555,0.4055778360299603,0.7871807228915663
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,63,2021-10-06,0.2670091381681495,-0.011356895274145204,0.4258181799697226,0.7822460391425909
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,64,2021-10-19,0.2656220997150545,-0.012773606390056052,0.418538261473892,0.7864289022695693
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,65,2021-11-01,0.27413630920598203,-0.008330098310959717,0.4223479860226003,0.7838709677419355
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,66,2021-11-12,0.17944870280784875,-0.0069105069819632246,0.2774857167714311,0.7702059202059203
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,67,2021-11-25,0.2704733596327934,-0.015024951076511693,0.42451862999045936,0.7858051884483603
464b0_00000,128,2,0.001,1e-05,0.6,50,1024,False,False,0.5,68,2021-12-08,0.2718388922640656,-0.017452811033456618,0.4223539847808853,0.7763763763763764
