trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,0,2019-08-01,0.2940866331817338,-0.001353035829918561,0.4799254256854257,0.812,1.1847570127867928
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,1,2019-08-14,0.2773250692459151,0.02652699493086832,0.44866704872542035,0.7965428937259923,1.1714864075965719
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,2,2019-08-27,0.2973594619726523,0.00803309424146005,0.4726002015743448,0.7922480620155039,1.1838075041612137
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,3,2019-09-09,0.2939129986209009,0.0020013918223139786,0.45980625261732444,0.7830409356725146,1.17314700721921
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,4,2019-09-20,0.321188769808314,-0.03678397275979189,0.4969001154210709,0.7941176470588235,1.1811208641704967
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,5,2019-10-03,0.35367891755159747,-0.10676461303999622,0.5319842831311699,0.8057390362750406,1.203892170617819
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,6,2019-10-16,0.3624069786321777,-0.09270869217385885,0.5308130935239826,0.8051331719128328,1.2070154906064852
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,7,2019-10-29,0.3930992116865605,-0.09042223228435367,0.5610802566807183,0.7968363136176067,1.1910446610866074
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,8,2019-11-11,0.3867904875651646,-0.07687186727042064,0.5430037644026514,0.8088444444444445,1.2127960542295066
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,9,2019-11-22,0.39423170208083586,-0.09058262260805028,0.5510740331887655,0.8116542994325622,1.2130918703660567
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,10,2019-12-05,0.39880142378866723,-0.09207298836171025,0.5549072722105177,0.8079526226734348,1.2004164634134271
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,11,2019-12-18,0.413867453278746,-0.07750614189550832,0.5611203754001766,0.8138058172879967,1.2135760814184426
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,12,2020-01-01,0.4149729150131613,-0.07665889144441215,0.5598380149505493,0.7938152610441768,1.1806734970650716
eb788_00006,64,3,0.001,1e-05,0.6,50,1024,13,2020-01-14,0.4051583006938333,-0.07898517128766815,0.5588406352163727,0.7962530217566478,1.1876226215458905
