trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,20,2020-04-10,0.3944306075335588,0.01212838883851769,0.5700490131950217,0.7898214285714287
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,21,2020-04-23,0.38669160461552227,0.0023769650321116033,0.5624880368974857,0.7845548152634767
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,22,2020-05-06,0.3886778716174554,0.010163086921009201,0.5607140443781627,0.785350713842334
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,23,2020-05-19,0.38537345506649845,-0.009611609823506994,0.560924237506516,0.765379746835443
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,24,2020-06-01,0.37154318715622486,-0.001834772671269309,0.5664325859447811,0.7772577455504284
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,25,2020-06-12,0.3690659061237463,0.015888375179625196,0.570702589712149,0.7871881321645314
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,26,2020-06-25,0.37855948800082584,0.03508912359846881,0.5804211120456828,0.796421845574388
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,27,2020-07-08,0.3802615622112945,0.04155253541323596,0.5682674328729159,0.7917702782711663
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,28,2020-07-21,0.39028229446198276,0.04658782162960987,0.5858027765295201,0.7826408651109846
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,29,2020-08-03,0.39802659837433874,0.050483505241196096,0.5726358212879854,0.7862907683803206
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,30,2020-08-14,0.3950690294604869,0.03040464169340631,0.5715186391330237,0.7886035313001606
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,31,2020-08-27,0.3981858374455993,0.03161760821201196,0.5703214333867658,0.7802942722017867
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,32,2020-09-09,0.38241122178054743,0.0391751110150818,0.5603302912633699,0.7840404040404041
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,33,2020-09-22,0.3914492969923696,0.049007525064678,0.5623404186846171,0.7829426433915212
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,34,2020-10-05,0.39346479246737004,0.052897094481065624,0.5661842285028366,0.7800573888091823
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,35,2020-10-16,0.3881387457816988,0.053783788180726,0.5674005991690079,0.7989606868504292
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,36,2020-10-29,0.38099636097952155,0.07929917387662784,0.5499104891259854,0.8010074463425317
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,37,2020-11-11,0.3728228581065369,0.049727181921422295,0.5407070532953036,0.7871849636907304
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,38,2020-11-24,0.3701987886175845,0.025829880311308707,0.5402316204639946,0.8001263157894737
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,39,2020-12-07,0.36019805070219735,0.00025943540466491814,0.5292293492507055,0.7988717091516925
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,40,2020-12-18,0.3562938133925197,0.0026734036861667766,0.5272690439884772,0.7966434176111595
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,41,2021-01-01,0.33347381387121977,0.007539729724887997,0.4973456699716112,0.7858849557522124
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,42,2021-01-14,0.33156545217817757,0.005164400931307147,0.5056278420526599,0.7885921231326392
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,43,2021-01-27,0.3248480966986451,0.01762064219809499,0.5049944525190123,0.7950797266514806
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,44,2021-02-09,0.3270639426007938,0.009284438189141013,0.4961537210131708,0.7907727272727273
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,45,2021-02-22,0.31235738724772155,0.01405116059361605,0.48253968345135634,0.7899679340357306
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,46,2021-03-05,0.3050108801355021,0.007231733825321738,0.4740753867205075,0.7846867749419953
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,47,2021-03-18,0.22155338395596916,0.010176442172826488,0.3374757841007552,0.7780311255881288
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,48,2021-03-31,0.2622743544508505,0.005778115808376749,0.4215149737591324,0.7900478468899522
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,49,2021-04-13,0.25171229692255337,-0.002177190988779435,0.4006437177992359,0.7861638361638362
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,50,2021-04-26,0.2366987777306343,-0.005790085309734293,0.3953137899015381,0.7969836400817997
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,51,2021-05-07,0.23710819595617635,0.008403877049300382,0.3963430529060647,0.7785935884177869
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,52,2021-05-20,0.20628210745516903,0.006277417491975478,0.34621806685813533,0.7873941205779771
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,53,2021-06-02,0.20649298594336465,0.01024788501499067,0.3557968766262041,0.784304932735426
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,54,2021-06-15,0.21939264300810038,-0.003242960361217719,0.3708500634936973,0.7888826185101581
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,55,2021-06-28,0.2177534162371068,-0.0033960264463573082,0.3678173066769451,0.7955506117908788
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,56,2021-07-09,0.2234595807395289,-0.003173272071990246,0.380829426912292,0.7849632560768796
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,57,2021-07-22,0.2141624056027153,0.004756701224502968,0.36632138220993643,0.7957831325301205
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,58,2021-08-04,0.20994601655422934,0.002940840989282011,0.358766434892642,0.7984076433121019
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,59,2021-08-17,0.2230401325560256,-0.0024403224070503743,0.3706341205302194,0.7864620030196277
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,60,2021-08-30,0.24036376221413502,-0.0069533444978770184,0.41318784573807904,0.7943697060288988
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,61,2021-09-10,0.24001878246246683,-0.003701537761068954,0.39482235222789636,0.7875634517766498
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,62,2021-09-23,0.25154077506385514,-0.01458832417928194,0.405535268226454,0.7829397590361445
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,63,2021-10-06,0.2681066539542289,-0.010338855363708495,0.4305452771083443,0.7823858341099721
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,64,2021-10-19,0.26287288238868917,-0.012200244673353556,0.4164976876280233,0.7893932376100046
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,65,2021-11-01,0.2713963397954905,-0.006971698951934635,0.4215990453367733,0.7869097709209911
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,66,2021-11-12,0.18140021404679582,-0.007340725125945561,0.27831936581936584,0.7673745173745173
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,67,2021-11-25,0.2725006961353388,-0.014873244095118369,0.42630739025939585,0.7890357317670093
4f17d_00007,128,3,0.001,1e-05,0.6,50,1024,68,2021-12-08,0.268751770572011,-0.017263706771841456,0.42668702010807275,0.7764764764764766
