trial_id,ndcg_at_k_mean,ndcg_at_k_std,roi_at_k_mean,roi_at_k_std,recall_at_k_mean,recall_at_k_std,profile_coherence_at_k_mean,profile_coherence_at_k_std,profile_coherence_lift_at_k_mean,profile_coherence_lift_at_k_std,split_count,profile_embedding_enabled,profile_coherence_enabled,profile_coherence_lambda,coherent_share,mean_monthly_return_overall,mean_monthly_return_coherent,mean_monthly_return_discordant
7b1e6_00000,0.3288722217663808,0.07375004424443084,-0.005524863317110651,0.042874544969336306,0.4938263259068683,0.08342401810390099,0.7934142090993024,0.008031412427826819,1.1700413569910513,0.018715300180696354,69,False,False,0.5,0.7933885321535558,-0.00794456214350078,-0.00857631274055246,-0.005518638335367928
7b1e6_00001,0.32332730572960594,0.07242008476105846,-0.005151337056174417,0.041651887072426466,0.4857575186508531,0.08215003987307141,0.828342854892422,0.008789914632931292,1.216154095896674,0.01407234820851239,69,False,True,0.5,0.8285172848594398,-0.007479009356917408,-0.007585371254149492,-0.0069651227518739145
7b1e6_00002,0.3147324590406391,0.0636135964635969,-0.004367955700465959,0.04091843974287261,0.4796070720428878,0.07268843506077355,0.7840324454892914,0.009970705009880707,1.1479005824479314,0.019312046516428344,69,True,False,0.5,0.7838783973877741,-0.006624870861354698,-0.007466474767466636,-0.0035723526809208614
7b1e6_00003,0.2959858985419413,0.060879864411231006,-0.0041427037816365855,0.03979145578139845,0.4474334223234066,0.06995276377720944,0.8614234368018394,0.013085380423883351,1.2911708785510063,0.03007511214662951,69,True,True,0.5,0.8614806014533422,-0.006378425272600944,-0.006525257452082237,-0.005465245778469333
