trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
df0bd_00003,30,15,42,6,0,2019-08-01,0.0022819337508745052,0.005462491092093119,0.002533333333333333,0.6753600000000001,1.0303036376135128
df0bd_00003,30,15,42,6,1,2019-08-14,0.02716737786795674,0.03470385571317317,0.0698387293457716,0.6459667093469911,0.9815867086795721
df0bd_00003,30,15,42,6,2,2019-08-27,0.006894051559507335,0.044389369292185704,0.012433602454257288,0.6015503875968992,0.9647319106628421
df0bd_00003,30,15,42,6,3,2019-09-09,0.00607519128783563,0.0373179556685683,0.009152630981099209,0.6338345864661653,1.00914517829018
df0bd_00003,30,15,42,6,4,2019-09-20,0.0031038873268138993,-0.014774654493458663,0.00399055444304313,0.6071105365223012,0.9648987097723026
df0bd_00003,30,15,42,6,5,2019-10-03,0.058711572956444906,-0.05137778081967114,0.11772411118198982,0.7004331348132107,1.1190152447376056
df0bd_00003,30,15,42,6,6,2019-10-16,0.013955492304682831,-0.053235069888229215,0.029544022418241375,0.6241646489104116,1.0179880772970704
df0bd_00003,30,15,42,6,7,2019-10-29,0.009961973163975008,-0.023456688168036723,0.01570466734676893,0.6686840898670334,1.051167739849038
df0bd_00003,30,15,42,6,8,2019-11-11,0.009950379149765643,-0.014639190662589868,0.01803293210421448,0.6833333333333333,1.0380638699068006
df0bd_00003,30,15,42,6,9,2019-11-22,0.01071665996722509,-0.02428961578429484,0.023650392325365203,0.683937145351375,1.008196991251578
df0bd_00003,30,15,42,6,10,2019-12-05,0.013145757673906721,-0.025511709022961033,0.02613848497938401,0.6681472081218274,1.0417369488042618
df0bd_00003,30,15,42,6,11,2019-12-18,0.0025210461199349846,-0.009709796066549625,0.004665601327218724,0.6522736583367472,1.027259031753657
df0bd_00003,30,15,42,6,12,2020-01-01,0.0020043526119229993,-0.00044837106515204466,0.0037392943446060583,0.6866666666666666,0.984849235864285
df0bd_00003,30,15,42,6,13,2020-01-14,0.002154553901021306,0.024779411391217622,0.0033650278452857017,0.6220386784850926,0.960717298314065
