trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,profile_embedding_enabled,profile_coherence_enabled,profile_coherence_lambda,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,0,2019-08-01,0.26582822362857256,-0.002703403631889944,0.43005171717171714,0.868,1.2803661337117986
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,1,2019-08-14,0.2512439866956105,0.024760522756466737,0.4113503747890281,0.8633802816901408,1.290612181976076
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,2,2019-08-27,0.2668515771591979,0.0070434913690678395,0.4139647989709189,0.8677325581395349,1.311986747328061
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,3,2019-09-09,0.2557197916179734,0.0013908994394612063,0.41719603864119564,0.8385129490392649,1.2544574010014498
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,4,2019-09-20,0.2822975701001088,-0.03428428060617933,0.43353815691497566,0.859857789269554,1.2918037212654294
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,5,2019-10-03,0.31054811485955613,-0.10190139816076729,0.4747097782510438,0.8538711423930698,1.2796451927308317
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,6,2019-10-16,0.32099248889599574,-0.08467524460986761,0.48295735605957113,0.8544794188861985,1.2754058498492375
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,7,2019-10-29,0.3319825281775984,-0.08269730759406453,0.47098602043012866,0.8490142136634572,1.275027425261899
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,8,2019-11-11,0.3373503988173735,-0.07059274497789858,0.48508168702330484,0.8757777777777778,1.3352495252662198
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,9,2019-11-22,0.34478630165742835,-0.08240629944145134,0.472925404465292,0.8724574421649934,1.314812432766353
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,10,2019-12-05,0.3489982535399872,-0.07871847955862205,0.47636943717999397,0.8420050761421319,1.2437011279637893
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,11,2019-12-18,0.3587421928569827,-0.0663459817873631,0.4884094175518665,0.871446128635805,1.3102498374723421
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,12,2020-01-01,0.3507986902741756,-0.07266786155977381,0.48254483768176337,0.8646184738955823,1.310634025644571
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,13,2020-01-14,0.3525874934794545,-0.07055462042543344,0.4839118084328385,0.8500402900886382,1.2761172135760124
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,14,2020-01-27,0.35873576727681444,-0.07500689789129787,0.49662455013467904,0.8534649476228848,1.2915508810432996
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,15,2020-02-07,0.361012568965619,-0.07483407321641042,0.5018721274193061,0.8749791144527986,1.3301178706242012
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,16,2020-02-20,0.37519259298041735,-0.07641233090233343,0.5216549919759456,0.8825975139305615,1.3383564056821131
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,17,2020-03-04,0.3792639571941635,-0.04154228293023121,0.5366842261287064,0.8716417910447761,1.3311386031824926
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,18,2020-03-17,0.3782006575416908,0.04589376211239934,0.535942492014672,0.8771384136858476,1.3359888501166362
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,19,2020-03-30,0.37890000462348006,0.022022888945446746,0.5409921308123168,0.8702793296089385,1.3208877271652901
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,20,2020-04-10,0.36097831741829634,0.015372749945371628,0.5258643431148683,0.8676785714285714,1.304672884211762
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,21,2020-04-23,0.34421727619154113,0.004257171842933457,0.5038460815717024,0.8726832222895214,1.317152217292177
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,22,2020-05-06,0.3502452943183281,0.010739619476768748,0.5080096706775135,0.8767846058348852,1.3318865650512137
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,23,2020-05-19,0.3542360737393962,-0.0071686099522121115,0.5315160753451892,0.8617721518987341,1.3048132372835273
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,24,2020-06-01,0.3397067654820754,0.0020199155431605445,0.5231893664820494,0.8417930125247198,1.2547332164505711
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,25,2020-06-12,0.344552950689458,0.016746813963122324,0.53347085838062,0.8478759271746461,1.2631661310437698
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,26,2020-06-25,0.34840212904074286,0.0338821578725762,0.5286027588149002,0.8730696798493408,1.3040099692619165
7b1e6_00003,64,3,0.001,1e-05,0.6,50,1024,True,True,0.5,27,2020-07-08,0.3270222588658575,0.03859968979336152,0.501449271997969,0.8703966844286559,1.3094672866947785
