trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k
f6f2b_00004,100,,42,6,0,2019-08-01,0.0017458168084521731,0.008579808800500686,0.0030666666666666663,0.68032
f6f2b_00004,100,,42,6,1,2019-08-14,0.029487873231848233,0.03035031416024943,0.0700948112919944,0.6445582586427656
f6f2b_00004,100,,42,6,2,2019-08-27,0.029031607670398023,0.049251087632457044,0.07884225570884078,0.6541666666666667
f6f2b_00004,100,,42,6,3,2019-09-09,0.00683734861919555,0.034956052107192236,0.010664346778529293,0.6583959899749373
f6f2b_00004,100,,42,6,4,2019-09-20,0.0032637100782653312,-0.005197754883118316,0.004806370864800926,0.6515837104072398
f6f2b_00004,100,,42,6,5,2019-10-03,0.05297185336970901,-0.06176197804381004,0.1368688314172483,0.689550622631294
f6f2b_00004,100,,42,6,6,2019-10-16,0.0075525831425914325,-0.05173295252745627,0.014950061129132611,0.6694430992736077
f6f2b_00004,100,,42,6,7,2019-10-29,0.010754904967221096,-0.034647479315297436,0.019204590929223463,0.6515359926639156
f6f2b_00004,100,,42,6,8,2019-11-11,0.009217299085597921,-0.014704692624803352,0.018077376548658923,0.6844444444444444
f6f2b_00004,100,,42,6,9,2019-11-22,0.010517662456191344,-0.010264754831439822,0.023017920943661202,0.6823221300742034
f6f2b_00004,100,,42,6,10,2019-12-05,0.011569242090664032,-0.018087360354108097,0.021024382637318883,0.725253807106599
f6f2b_00004,100,,42,6,11,2019-12-18,0.0032093519796661087,-0.005867518641198346,0.005817320130514749,0.6686194182712004
f6f2b_00004,100,,42,6,12,2020-01-01,0.002476063898370599,0.0025292315127488836,0.0040327481378655255,0.6852208835341366
f6f2b_00004,100,,42,6,13,2020-01-14,0.003677717250934371,0.01808008968771501,0.006817625173625033,0.6667606768734892
f6f2b_00004,100,,42,6,14,2020-01-27,0.0025098224650413653,-0.021333386581739857,0.005828716835448139,0.5757050765511683
f6f2b_00004,100,,42,6,15,2020-02-07,0.001092018720713941,-0.018604500457115866,0.0022783120527481433,0.6178780284043442
f6f2b_00004,100,,42,6,16,2020-02-20,0.0004546064721092589,0.010539562038722547,0.000980412167724641,0.6473210458636949
f6f2b_00004,100,,42,6,17,2020-03-04,0.03857017278016513,-0.030241643064319493,0.060469838983914774,0.629151119402985
f6f2b_00004,100,,42,6,18,2020-03-17,0.01748158478805523,0.037325053627128346,0.030097171266780635,0.5791083462934162
f6f2b_00004,100,,42,6,19,2020-03-30,0.02056741040834033,0.02796383882351943,0.03770557700232364,0.7176536312849161
f6f2b_00004,100,,42,6,20,2020-04-10,0.013303958242759071,0.009273973494292896,0.025480283022299828,0.7298809523809524
f6f2b_00004,100,,42,6,21,2020-04-23,0.006640031820297557,0.013214162168233554,0.015873925186463043,0.7375529981829194
f6f2b_00004,100,,42,6,22,2020-05-06,0.005255864259153292,0.0074971196616587885,0.008184061955011677,0.7077591558038485
f6f2b_00004,100,,42,6,23,2020-05-19,0.007478895508918305,-0.01711257062538671,0.008775891829689297,0.6569620253164556
f6f2b_00004,100,,42,6,24,2020-06-01,0.005147477096429762,-0.008855247037201313,0.00415476452061818,0.7133157547791693
f6f2b_00004,100,,42,6,25,2020-06-12,0.09005932360267271,0.01098324078142383,0.08027327995298325,0.7188132164531356
f6f2b_00004,100,,42,6,26,2020-06-25,0.09022381173870006,0.025999837062811483,0.15845686066412776,0.6462021343377277
f6f2b_00004,100,,42,6,27,2020-07-08,0.01486198713948131,0.023056741510629905,0.017021046782387236,0.6326820603907638
f6f2b_00004,100,,42,6,28,2020-07-21,0.015365744468876416,0.022334471148667524,0.019533417096768292,0.6364257256687536
