trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,profile_embedding_enabled,profile_coherence_enabled,profile_coherence_lambda,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,31,2020-08-27,0.36538025968157745,0.03423568704036394,0.5072747125348371,0.895691014188124
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,32,2020-09-09,0.3580017519638385,0.04134765033293863,0.4976753124707092,0.8912121212121211
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,33,2020-09-22,0.3583092925468916,0.05348814364092056,0.5016629382006641,0.8949625935162095
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,34,2020-10-05,0.3682852214896363,0.05387883887753718,0.5118670249029931,0.9002391200382592
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,35,2020-10-16,0.36656092782854227,0.05258780745980352,0.513901933845156,0.8988251242657026
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,36,2020-10-29,0.3624595063904141,0.07499578802654086,0.49956460588564416,0.8995619798510731
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,37,2020-11-11,0.34942380615085883,0.046900179548243166,0.4778904665438502,0.8979923109782144
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,38,2020-11-24,0.3525570274057242,0.02747048757993216,0.49304549612393833,0.9018105263157895
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,39,2020-12-07,0.3435023362004087,0.008142289843416974,0.48201972692207623,0.9065608023401588
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,40,2020-12-18,0.338152071603569,0.00637437688531118,0.46822295793502783,0.9026591107236268
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,41,2021-01-01,0.3143858274518161,0.011414551507910622,0.45616167815850334,0.9122566371681415
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,42,2021-01-14,0.31476885950139927,0.009685911822093824,0.4435971247816296,0.9022634676324128
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,43,2021-01-27,0.3056737119054915,0.018194506975976518,0.44711244285059315,0.8991343963553531
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,44,2021-02-09,0.30502008582372403,0.0162569206547564,0.4479222889449107,0.8963636363636364
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,45,2021-02-22,0.2977237051725184,0.014173050769837825,0.4419652414585379,0.8948694457169033
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,46,2021-03-05,0.28987344991828706,0.012046183362412484,0.4164041252540834,0.8964269141531322
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,47,2021-03-18,0.20813546816962525,0.01126660000562707,0.30043983699409404,0.8796235975389071
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,48,2021-03-31,0.24100288764389935,0.005613468983299956,0.3608160851800242,0.8931100478468899
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,49,2021-04-13,0.2240699503804862,0.0007110262468994267,0.33299109744811584,0.8928571428571429
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,50,2021-04-26,0.21363622092815188,-0.0011373433027132718,0.33587345888684605,0.8942740286298568
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,51,2021-05-07,0.20459133500328772,0.007318767447223425,0.30499386545068513,0.8846432264736298
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,52,2021-05-20,0.17957606920127836,0.008520331102778278,0.2823099246916563,0.8800199302441455
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,53,2021-06-02,0.168922594717378,0.010903180246455124,0.276985788387016,0.8962443946188341
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,54,2021-06-15,0.1702730461095656,0.006065163320324446,0.27563298493867855,0.8991534988713318
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,55,2021-06-28,0.17522535756518484,0.006372409905774695,0.2817903291118206,0.8897664071190211
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,56,2021-07-09,0.18378786898959776,0.006671136250833338,0.29015730885680674,0.8898247597512718
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,57,2021-07-22,0.17118272701746784,0.011535869963912749,0.27927236955166856,0.8989594742606791
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,58,2021-08-04,0.17801564099603237,0.01605903583550876,0.28660940660225814,0.9093949044585987
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,59,2021-08-17,0.18084925239749722,0.009236031115941658,0.28341140228813333,0.8892803220936084
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,60,2021-08-30,0.20351913723530285,0.004348589651028551,0.32456362594134536,0.8934728450423518
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,61,2021-09-10,0.2061646372104859,0.0050246487594204385,0.31942123069830275,0.8941624365482234
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,62,2021-09-23,0.23136974410521766,-0.004638378807015263,0.3583205819052363,0.8865060240963856
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,63,2021-10-06,0.23915759908586043,-0.0020541871340999675,0.3573096450591914,0.8941752096924511
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,64,2021-10-19,0.238538139190557,-0.004687205868231843,0.3609154843745054,0.8907827698008337
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,65,2021-11-01,0.24204119553109552,-0.0004584975615327853,0.36291989917515866,0.8999064983637214
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,66,2021-11-12,0.1752350197513565,-0.002384911676782631,0.28543457025599883,0.8553410553410554
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,67,2021-11-25,0.24622574190140337,-0.015129410641017117,0.36606728229535246,0.8925599608418991
464b0_00001,128,2,0.001,1e-05,0.6,50,1024,False,True,0.5,68,2021-12-08,0.2457607782822978,-0.017993508660531687,0.3658159879651108,0.8864364364364364
