trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,0,2019-08-01,0.2929152320586742,-0.002154167696437402,0.47660796536796535,0.81328,1.1860532691751382
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,1,2019-08-14,0.2781800378115812,0.02560779458884226,0.4533720321756023,0.7860435339308578,1.153576889770382
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,2,2019-08-27,0.3019897419057897,0.006616514441658466,0.46925552461048176,0.7851744186046512,1.1711814533261944
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,3,2019-09-09,0.30103389171708733,0.00029298027440743756,0.4692820258462305,0.7713450292397661,1.1508906804602481
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,4,2019-09-20,0.31781329754054105,-0.03734497702675579,0.5015549030168944,0.7970265029088559,1.1825325669465716
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,5,2019-10-03,0.3481726979199393,-0.10943694595591587,0.5193004025841309,0.8028695181375204,1.2103197860529633
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,6,2019-10-16,0.36438190006713417,-0.09468160596723948,0.5358035673748938,0.7966101694915254,1.1891108456117927
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,7,2019-10-29,0.3738195761777165,-0.08879995114770077,0.5295591911691573,0.7835855112333792,1.1667457915733566
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,8,2019-11-11,0.375918677385128,-0.07696437672178517,0.5350463275891392,0.8005333333333333,1.190962885307682
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,9,2019-11-22,0.38332746181834426,-0.09121715107847694,0.5366268918473768,0.8126145787865561,1.2135894364568416
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,10,2019-12-05,0.3889520169382373,-0.08975460073691374,0.5377907829972547,0.7824873096446701,1.166518329706559
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,11,2019-12-18,0.4056389916676834,-0.07658363821004235,0.5562572344338778,0.7980745596067185,1.1981077561181597
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,12,2020-01-01,0.39968648912759464,-0.07890923268304707,0.5472169752257997,0.7959036144578313,1.1887668536548608
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,13,2020-01-14,0.40739936632960766,-0.07940623650780161,0.5593065684513344,0.7914585012087026,1.1842276985349474
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,14,2020-01-27,0.4069996195526337,-0.08109482834086675,0.5576559004170232,0.7845286059629332,1.1754585136357292
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,15,2020-02-07,0.40953167066036067,-0.07947975549598961,0.5650687184963463,0.8048036758563074,1.196130037572733
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,16,2020-02-20,0.4184012291832284,-0.0854531493692502,0.5689011276771161,0.7966138019717103,1.1876191827677067
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,17,2020-03-04,0.4193732613426205,-0.04695623105537218,0.5803013169896978,0.789598880597015,1.179567209405694
eb788_00003,128,2,0.001,1e-05,0.6,50,1024,18,2020-03-17,0.42403776502575835,0.046912156018534754,0.5800293927569565,0.7853810264385692,1.172648048027378
