trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
df0bd_00006,40,15,42,6,44,2021-02-09,0.015856417898189187,0.030182679974787144,0.03862339953882312,0.719,1.105468651463493
df0bd_00006,40,15,42,6,45,2021-02-22,0.0035389959464358473,0.05253284264476813,0.006610926289390895,0.6328905176362803,0.9938371759622668
df0bd_00006,40,15,42,6,46,2021-03-05,0.0024689130752406814,0.036700080814645944,0.0037435090045298863,0.5360092807424593,0.8417448512738345
df0bd_00006,40,15,42,6,47,2021-03-18,0.005301392780660112,0.056376941642868376,0.011245810989534274,0.6107853782120882,0.9437738684267996
df0bd_00006,40,15,42,6,48,2021-03-31,0.04674429699166241,0.04173753933185357,0.10100438750888704,0.6046889952153109,0.9328157458463253
df0bd_00006,40,15,42,6,49,2021-04-13,0.035845500255852765,0.04796665618837146,0.09685290861268908,0.6924075924075924,1.0622477088530389
df0bd_00006,40,15,42,6,50,2021-04-26,0.047920772060949864,0.04116458440500222,0.09456586420644741,0.6438650306748466,1.0372768616162789
df0bd_00006,40,15,42,6,51,2021-05-07,0.03548992274380064,0.040404509712749455,0.06796041592885392,0.6283867631851086,1.048697021419215
df0bd_00006,40,15,42,6,52,2021-05-20,0.02700464644250907,0.057361583657930725,0.059508320928469215,0.6813652217239661,1.1893705946993194
df0bd_00006,40,15,42,6,53,2021-06-02,0.021315610148027842,0.01889765948975027,0.05638975204310868,0.6229260089686098,1.0337857956625784
df0bd_00006,40,15,42,6,54,2021-06-15,0.04610055722987084,-0.007243195542964645,0.07509206638979872,0.7383182844243792,1.2156736179714107
df0bd_00006,40,15,42,6,55,2021-06-28,0.034947269329607865,-0.004542540982716316,0.05269933474709285,0.7110678531701891,1.1555486647503863
df0bd_00006,40,15,42,6,56,2021-07-09,0.027774911044208945,-0.03352374264438253,0.03434885986926023,0.7232334652345959,1.1894969832030817
df0bd_00006,40,15,42,6,57,2021-07-22,0.030785606279678322,0.0019208514927608637,0.04404959797210618,0.717579408543264,1.1845247706512139
df0bd_00006,40,15,42,6,58,2021-08-04,0.03915018059299915,-0.0018119000883529924,0.05916493940751697,0.689755838641189,1.1315512270843233
df0bd_00006,40,15,42,6,59,2021-08-17,0.03024987727929382,-0.02905163313150391,0.04160121672804921,0.6668847508807247,1.1279783881939651
df0bd_00006,40,15,42,6,60,2021-08-30,0.034819486723384564,-0.023475316069925603,0.05136057629283924,0.6827105132037867,1.0901833226371882
df0bd_00006,40,15,42,6,61,2021-09-10,0.04411171042890591,-0.02158037809045516,0.044501940997409964,0.633756345177665,1.0363082445181646
df0bd_00006,40,15,42,6,62,2021-09-23,0.024072064070070696,-0.039378261349169094,0.04977106913378315,0.6483373493975904,1.0859624748484198
df0bd_00006,40,15,42,6,63,2021-10-06,0.01739508279907632,-0.07797038748002326,0.035964615036756596,0.5857875116495807,1.0089299046790559
df0bd_00006,40,15,42,6,64,2021-10-19,0.013173650911139688,-0.06333037726674562,0.03602446176615504,0.5534969893469198,0.9316774338478365
df0bd_00006,40,15,42,6,65,2021-11-01,0.004970314724246049,0.008246568154043546,0.012442924329319842,0.6430107526881721,1.0717831810003033
df0bd_00006,40,15,42,6,66,2021-11-12,0.004748336343264662,0.02076302008023274,0.01211988086988087,0.6665701415701415,1.0435748853503153
df0bd_00006,40,15,42,6,67,2021-11-25,0.010438065720060499,0.00900480221536962,0.022732278913204795,0.6394517865883504,1.0404053391350885
df0bd_00006,40,15,42,6,68,2021-12-08,0.00356461724625044,-0.015838912793260888,0.009103716048160492,0.5753253253253253,0.9008470300607812
