trial_id,embedding_dimension,number_of_layers,learning_rate,weight_decay,keep_probability,number_of_epochs,batch_size,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,41,2021-01-01,0.31933693932041407,0.009675845151370559,0.4752048139597397,0.773716814159292,1.1312869730529729
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,42,2021-01-14,0.3185446792546643,0.007752877385723095,0.48265599579738755,0.7821186057039384,1.1506043433563977
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,43,2021-01-27,0.31276473277231265,0.018515461592940572,0.4790075416703096,0.7856492027334852,1.1527181361848
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,44,2021-02-09,0.32160224889940187,0.012032051383420042,0.48326238285044226,0.7862727272727272,1.1559878475278313
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,45,2021-02-22,0.30654229515975734,0.015709995934486007,0.4682711754180243,0.7785616124599175,1.1434097468798154
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,46,2021-03-05,0.3000566761068332,0.009547044866125594,0.46594951606447643,0.7730394431554525,1.1348874854883022
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,47,2021-03-18,0.21515694774137462,0.011521254531909874,0.33135321331197526,0.7676800579080709,1.1226110519053554
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,48,2021-03-31,0.2601035782924344,0.006109776437239481,0.41410733133873584,0.7777990430622009,1.1355670674508442
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,49,2021-04-13,0.24345526238857218,-0.001489470832883153,0.38281554105070853,0.7796203796203796,1.1413199998714847
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,50,2021-04-26,0.23199250661419987,-0.0036372065551813337,0.3781813637344478,0.7928936605316974,1.159783812621798
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,51,2021-05-07,0.22935759250304763,0.008777737946253084,0.3788614921068008,0.7749224405377456,1.134493387283186
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,52,2021-05-20,0.20305788087672388,0.0061252508909314315,0.3356610847811249,0.7810662680617837,1.1432084794172195
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,53,2021-06-02,0.20501061045844088,0.009813837872670891,0.3431962708384962,0.7793721973094171,1.143553340367805
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,54,2021-06-15,0.21658250385690242,-0.0026991454461699044,0.36939632529605776,0.781997742663657,1.1451023834901122
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,55,2021-06-28,0.21018927288121,-0.0019882919824677067,0.3603384144227306,0.7858175750834261,1.1517865065834365
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,56,2021-07-09,0.21429839517412705,-0.00010191728748464802,0.3704931328310273,0.7781797625777275,1.1342150404888247
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,57,2021-07-22,0.20798812041004336,0.00513591247472248,0.36901693748626935,0.7863088718510405,1.1449733813500729
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,58,2021-08-04,0.21218755487948346,0.00460451731431807,0.367463474783821,0.7839702760084926,1.1517707040397005
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,59,2021-08-17,0.22758736976947527,-0.003025184075462904,0.3822148334760556,0.7827377956718671,1.146592075369522
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,60,2021-08-30,0.2287681238557676,-0.0067209542790533415,0.3827889243861223,0.7804185351270553,1.1414090934762935
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,61,2021-09-10,0.2250387554660961,-0.0030647246564025933,0.3729989767650498,0.7783248730964467,1.1411165760172983
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,62,2021-09-23,0.24552185993536432,-0.014431967075883697,0.39215390746081935,0.7833253012048194,1.1568762206096108
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,63,2021-10-06,0.25027208252374195,-0.01006750995346129,0.4112287362400793,0.7752096924510717,1.1361019075270034
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,64,2021-10-19,0.2579879716050923,-0.011558105279510287,0.4131539838507002,0.7801760074108384,1.1505174948287802
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,65,2021-11-01,0.26202825766571675,-0.0055750752135928896,0.4127310744421544,0.7775128564749882,1.1456272954253643
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,66,2021-11-12,0.17559350127769585,-0.006170822154848696,0.2730978141692427,0.7625160875160876,1.1062063924471446
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,67,2021-11-25,0.25210077544981074,-0.014362639898596756,0.4065770417478432,0.780372001957905,1.1494725330960749
eb788_00005,128,3,0.01,1e-05,0.6,50,1024,68,2021-12-08,0.2511620941663333,-0.016456521430764526,0.4101700522022159,0.7711211211211212,1.1390625581113256
