trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
df0bd_00011,50,50,42,6,0,2019-08-01,0.002336329202737841,0.0043627934576598104,0.0030666666666666663,0.71504,1.0832920075667207
df0bd_00011,50,50,42,6,1,2019-08-14,0.027958295292993887,0.03464774448393577,0.0698387293457716,0.6448143405889885,0.9804955781299328
df0bd_00011,50,50,42,6,2,2019-08-27,0.028980321035584553,0.040468714451724494,0.07851925829282011,0.6291666666666668,1.0300601429525267
df0bd_00011,50,50,42,6,3,2019-09-09,0.027810779881821644,0.035108563301185065,0.07549941424517571,0.7111946532999165,1.1671341935416981
df0bd_00011,50,50,42,6,4,2019-09-20,0.003206999387124522,-0.00521198938638628,0.004806370864800926,0.6513251454427925,1.0213333017849064
df0bd_00011,50,50,42,6,5,2019-10-03,0.05369838937623901,-0.058916611730472246,0.13143670673747426,0.6991878722252302,1.1184777735359688
df0bd_00011,50,50,42,6,6,2019-10-16,0.009672181087064503,-0.05205615963269578,0.01766192553591227,0.6678450363196126,1.049566426718108
df0bd_00011,50,50,42,6,7,2019-10-29,0.009434087153318055,-0.04799843828354792,0.015078043473927728,0.666987620357634,1.0489904238863375
df0bd_00011,50,50,42,6,8,2019-11-11,0.00970767222319751,-0.014813102593407415,0.019069263673879386,0.6845777777777777,1.0373643295092532
df0bd_00011,50,50,42,6,9,2019-11-22,0.01026585736276775,-0.013956442731247742,0.022699206525859893,0.6693147097337407,1.0204380406435647
df0bd_00011,50,50,42,6,10,2019-12-05,0.010771546282849351,-0.02384025381947508,0.019052451461707504,0.7105752961082911,1.099943588156046
df0bd_00011,50,50,42,6,11,2019-12-18,0.0028020247034878498,-0.015537909594764527,0.004845846340523958,0.6837361736993036,1.0113909247081836
df0bd_00011,50,50,42,6,12,2020-01-01,0.003919132175713756,-0.013833155276673066,0.006753125539104382,0.6852208835341366,1.039835439338973
df0bd_00011,50,50,42,6,13,2020-01-14,0.002974360094209056,0.01931444986915316,0.005423079833012839,0.682030620467365,1.0670056601291433
df0bd_00011,50,50,42,6,14,2020-01-27,0.0024706314932583595,-0.02144770650525733,0.005845364415833402,0.5756647864625302,0.9319905976185433
