trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
df0bd_00004,30,25,42,6,0,2019-08-01,0.0020584846805412576,0.005334578726441187,0.002533333333333333,0.67696,1.0321468053795544
df0bd_00004,30,25,42,6,1,2019-08-14,0.033211464552503976,0.03431891591640927,0.0700948112919944,0.6620998719590269,1.0229792445578088
df0bd_00004,30,25,42,6,2,2019-08-27,0.02927799043404173,0.040468714451724494,0.07851925829282011,0.6291666666666668,1.0300601429525267
df0bd_00004,30,25,42,6,3,2019-09-09,0.028398440504278855,0.041922043081477484,0.074941351218441,0.7119465329991647,1.167848206211763
df0bd_00004,30,25,42,6,4,2019-09-20,0.004028826964956671,0.00014068732725526658,0.006592810107987574,0.6518422753716872,1.0229450026602422
df0bd_00004,30,25,42,6,5,2019-10-03,0.04640226228218317,-0.061299887132931226,0.11025720748471254,0.6730373578776394,1.0839265369656985
df0bd_00004,30,25,42,6,6,2019-10-16,0.014198269570170563,-0.06208447903034141,0.02941607735665005,0.656319612590799,1.0630335592614282
df0bd_00004,30,25,42,6,7,2019-10-29,0.00915245981499976,-0.04929370085210382,0.014277905171546737,0.6690050435580008,1.0514338947414643
df0bd_00004,30,25,42,6,8,2019-11-11,0.008794258511186797,-0.02084377130628667,0.0159866558297124,0.6546666666666666,1.0016766058791648
df0bd_00004,30,25,42,6,9,2019-11-22,0.00434584580183037,-0.01579410321296362,0.007797673207820615,0.6544303797468354,0.9725130650194197
df0bd_00004,30,25,42,6,10,2019-12-05,0.013913403758406499,-0.036212778920360525,0.026257524850961955,0.6390862944162436,1.0073963438228972
df0bd_00004,30,25,42,6,11,2019-12-18,0.0031029656297863113,-0.0056644956457005645,0.005714903088318928,0.6686603850880787,1.0198400872776612
df0bd_00004,30,25,42,6,12,2020-01-01,0.003103487042795485,-0.0026097488709019797,0.005185505168731767,0.6539759036144578,1.0000382301891833
df0bd_00004,30,25,42,6,13,2020-01-14,0.002964081032415653,0.01873093619889808,0.005288779537552189,0.6219983883964545,0.9604972357984294
df0bd_00004,30,25,42,6,14,2020-01-27,0.005088609869027307,-0.027076602076040464,0.010963538901462715,0.6610797743755036,1.0679076511952625
df0bd_00004,30,25,42,6,15,2020-02-07,0.0021562220702506132,-0.02931090164893227,0.005445953378284205,0.5910192147034252,0.9203697068537107
df0bd_00004,30,25,42,6,16,2020-02-20,0.003193930298542209,-0.05702848015875553,0.006987041867024722,0.6507501071581655,1.0282185929852437
df0bd_00004,30,25,42,6,17,2020-03-04,0.03685549402034564,-0.031902288555115205,0.05410118633660061,0.6728078358208955,1.052271605136861
df0bd_00004,30,25,42,6,18,2020-03-17,0.018804155380363424,0.05187961497032254,0.03701227153564542,0.6654224987039916,1.0823187318631968
df0bd_00004,30,25,42,6,19,2020-03-30,0.018359929438099748,0.010155469094965114,0.037756364203948824,0.6240782122905028,0.9603653903074062
df0bd_00004,30,25,42,6,20,2020-04-10,0.022024111807406398,0.011800600226912853,0.0453971667338264,0.7531547619047618,1.1546937965829005
df0bd_00004,30,25,42,6,21,2020-04-23,0.006965262467311105,0.01312198068232585,0.01256668326625928,0.738037552998183,1.1344878991833494
df0bd_00004,30,25,42,6,22,2020-05-06,0.022800254556946262,0.005717207012494047,0.04440745818771889,0.65983860955928,0.953275961081103
df0bd_00004,30,25,42,6,23,2020-05-19,0.01873068983501576,-0.007954868375493107,0.03906417949139468,0.6301265822784811,0.9958975748980186
df0bd_00004,30,25,42,6,24,2020-06-01,0.002605364557198254,0.01814745805626371,0.004193740779106632,0.8171390903098219,1.2710106735551854
df0bd_00004,30,25,42,6,25,2020-06-12,0.09005932360267271,0.007371284999590431,0.08027327995298325,0.704113283884019,1.0345190333571197
df0bd_00004,30,25,42,6,26,2020-06-25,0.09302715190605036,0.014746489186692255,0.16552996472404913,0.6666038920276209,1.096826360039437
df0bd_00004,30,25,42,6,27,2020-07-08,0.01426862744187941,0.018530876786726703,0.015604765215128758,0.6518650088809946,1.0648457527957698
df0bd_00004,30,25,42,6,28,2020-07-21,0.017068563764202717,0.07241799724957242,0.022806425235276834,0.6830961866818441,1.1066698052978816
df0bd_00004,30,25,42,6,29,2020-08-03,0.03863099028691297,0.018774038768496745,0.09085975136035293,0.7297954671089,1.1350260844315707
df0bd_00004,30,25,42,6,30,2020-08-14,0.03773062506581088,0.020738100709041456,0.07853439650192354,0.6525949705724987,1.010233816672044
df0bd_00004,30,25,42,6,31,2020-08-27,0.053900438605031464,0.05243024130893252,0.08019258052106508,0.6927482921702575,1.1158941866491303
df0bd_00004,30,25,42,6,32,2020-09-09,0.006833945678132402,0.06556257416705155,0.011035931493177982,0.6567676767676767,0.9889210007261813
df0bd_00004,30,25,42,6,33,2020-09-22,0.010400064013060577,0.028303770034210852,0.0177209558996481,0.6684289276807979,1.0337314200787338
df0bd_00004,30,25,42,6,34,2020-10-05,0.006387740526564832,0.019457079143934124,0.008529218711012867,0.6171209947393591,0.9909918826696112
df0bd_00004,30,25,42,6,35,2020-10-16,0.009127276762272906,0.015675979501683503,0.015256186396123084,0.6953908721192951,1.0957370844384275
df0bd_00004,30,25,42,6,36,2020-10-29,0.005049774761069441,0.02727718518142185,0.009066083498566366,0.7288217257993869,1.137250768948744
df0bd_00004,30,25,42,6,37,2020-11-11,0.009411061489868422,0.04715366532977928,0.018583433998692646,0.723280649295173,1.1082043332634601
df0bd_00004,30,25,42,6,38,2020-11-24,0.0025630727408178394,0.03746822341953929,0.005479580605896395,0.7041684210526317,1.1052780060530145
df0bd_00004,30,25,42,6,39,2020-12-07,0.06714477869734488,-0.005447139561375345,0.16614877964189473,0.6681153363978269,1.0806104604859572
df0bd_00004,30,25,42,6,40,2020-12-18,0.0018901979227762826,0.0403565547435277,0.0037043559220978576,0.6027462946817785,0.9516795965634796
df0bd_00004,30,25,42,6,41,2021-01-01,0.009268455693432872,0.0675449772108226,0.02503202997476813,0.6701327433628319,1.0734300750664818
df0bd_00004,30,25,42,6,42,2021-01-14,0.009960956170560451,0.04309409156220303,0.023186778138113585,0.6051607062019013,0.9570843281008139
df0bd_00004,30,25,42,6,43,2021-01-27,0.0017456523292021188,0.04943048387987999,0.003209734224001098,0.5933940774487472,0.9710533147794109
df0bd_00004,30,25,42,6,44,2021-02-09,0.0022649579969195987,0.033559080394250464,0.003845552971749144,0.6277727272727274,1.016511644556001
df0bd_00004,30,25,42,6,45,2021-02-22,0.004802589083966848,0.04829287322537226,0.008993438604605105,0.6657810352725606,1.0357218354158437
df0bd_00004,30,25,42,6,46,2021-03-05,0.004392091315862253,0.062494033078881114,0.008187309968885528,0.6326218097447796,0.9939872429474155
df0bd_00004,30,25,42,6,47,2021-03-18,0.005442575694223977,0.056627199613738514,0.011439215843205428,0.6120883098081794,0.9460729752627324
df0bd_00004,30,25,42,6,48,2021-03-31,0.056019119478516906,0.04206262879814675,0.10633760306955277,0.6659808612440191,1.0334068067747877
df0bd_00004,30,25,42,6,49,2021-04-13,0.014693496579260631,0.04858226478442384,0.03453824887155875,0.637012987012987,1.0074705263520918
df0bd_00004,30,25,42,6,50,2021-04-26,0.046469668491577854,0.045492056651202234,0.08943125784484719,0.6436094069529652,1.0365543347452502
df0bd_00004,30,25,42,6,51,2021-05-07,0.0424487210837073,0.04357330170411725,0.08501269705878577,0.659617373319545,1.088294611841427
df0bd_00004,30,25,42,6,52,2021-05-20,0.019941877588162904,0.0648419346154529,0.04385206131339015,0.6923766816143498,1.175670497605041
df0bd_00004,30,25,42,6,53,2021-06-02,0.018341641029006147,0.032449978114934074,0.040115413837716656,0.6634529147982063,1.097134656880848
df0bd_00004,30,25,42,6,54,2021-06-15,0.03900126791650972,0.02081187059439709,0.05028239082657118,0.7507336343115124,1.223049574461963
