trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
df0bd_00009,50,15,42,6,30,2020-08-14,0.052150605148590115,0.0228485999016285,0.08455092985093632,0.663777421080792,1.0770718946269753
df0bd_00009,50,15,42,6,31,2020-08-27,0.046853362601332244,0.05033075585370124,0.0637031506182351,0.7090383604834471,1.137570373772306
df0bd_00009,50,15,42,6,32,2020-09-09,0.004406065063423022,0.05878989481589851,0.006633440000021777,0.6367676767676768,0.9884712027717646
df0bd_00009,50,15,42,6,33,2020-09-22,0.007782312532018589,0.03508227535882179,0.011961544903329374,0.6491271820448877,1.0331086831431895
df0bd_00009,50,15,42,6,34,2020-10-05,0.008321650303463582,0.01928811736061025,0.014341428181758922,0.690339550454328,1.0846352718684287
df0bd_00009,50,15,42,6,35,2020-10-16,0.009567734838262036,0.019553405729486176,0.016083411396682123,0.7000451875282422,1.0756826923262603
df0bd_00009,50,15,42,6,36,2020-10-29,0.005983513586876565,0.03435244392980721,0.010272381410317494,0.7279018834866403,1.1344143998766052
df0bd_00009,50,15,42,6,37,2020-11-11,0.008365392661793368,0.03384556254569097,0.01673119134347773,0.7237932507475439,1.1086574479355402
df0bd_00009,50,15,42,6,38,2020-11-24,0.0332326393600956,0.04437418814071718,0.09827556254924676,0.722778947368421,1.1288936597028028
df0bd_00009,50,15,42,6,39,2020-12-07,0.062977508534286,-0.01505476553446924,0.1644682981830964,0.6816130380275806,1.1245336678152145
df0bd_00009,50,15,42,6,40,2020-12-18,0.002914151072780505,0.048165547265064675,0.007019041269515653,0.659590235396687,1.053316438139027
df0bd_00009,50,15,42,6,41,2021-01-01,0.012931093889464321,0.05413777753946676,0.0340409469427559,0.6701327433628319,1.0736499367429384
df0bd_00009,50,15,42,6,42,2021-01-14,0.00981366483160264,0.05035409220182802,0.024195907457564315,0.6309189678587597,1.018862712309855
df0bd_00009,50,15,42,6,43,2021-01-27,0.0017137209129580845,0.03004993812678137,0.0029165896313120866,0.6269703872437358,1.0140812394522187
df0bd_00009,50,15,42,6,44,2021-02-09,0.0018628468967631065,0.02973825506625453,0.002492887561667466,0.6452727272727273,1.0108783435918631
df0bd_00009,50,15,42,6,45,2021-02-22,0.0037785939123285797,0.05240433249372656,0.006989391922093816,0.63623453962437,0.9997216053522839
df0bd_00009,50,15,42,6,46,2021-03-05,0.0025708649448083127,0.048984157783103055,0.0038098000220970056,0.577122969837587,0.895540870895515
df0bd_00009,50,15,42,6,47,2021-03-18,0.0031288344703435935,0.06399433480753723,0.005742060993472274,0.6107853782120882,0.9437738684267996
df0bd_00009,50,15,42,6,48,2021-03-31,0.05395975296268829,0.06001382910955747,0.10179044355810099,0.6163157894736842,0.9661094119415972
df0bd_00009,50,15,42,6,49,2021-04-13,0.040005009691731146,0.035848320207043774,0.1052891066747025,0.6642857142857143,1.0297061578974616
df0bd_00009,50,15,42,6,50,2021-04-26,0.047310548907684595,0.041041883328860614,0.09456586420644741,0.6439161554192229,1.0374224677787074
df0bd_00009,50,15,42,6,51,2021-05-07,0.038221138435675595,0.03964070916436603,0.07517328901328246,0.6364529472595657,1.059049480597579
df0bd_00009,50,15,42,6,52,2021-05-20,0.026813688155149628,0.06608602772624077,0.04563782006245265,0.6813652217239661,1.1893705946993194
df0bd_00009,50,15,42,6,53,2021-06-02,0.018258161008247526,0.03204741699195502,0.036202827203717466,0.6137331838565022,0.9971141194809364
df0bd_00009,50,15,42,6,54,2021-06-15,0.04506089634283553,-0.00814615179732592,0.07203839194786243,0.7361173814898421,1.2106079282011601
df0bd_00009,50,15,42,6,55,2021-06-28,0.04052683364558303,-0.023259696356971716,0.062136461189224855,0.7021690767519466,1.1662410124742917
df0bd_00009,50,15,42,6,56,2021-07-09,0.02785687475756393,-0.03338606861567262,0.03456869530673275,0.7278688524590164,1.2004428350606113
df0bd_00009,50,15,42,6,57,2021-07-22,0.03152149107942616,-0.00183609263478487,0.04498059468623543,0.7276013143483023,1.1974187725304852
df0bd_00009,50,15,42,6,58,2021-08-04,0.03899624538887696,-0.001625878955045681,0.05867691157076302,0.7102441613588111,1.157849403700464
df0bd_00009,50,15,42,6,59,2021-08-17,0.02902672126963943,-0.029690819073031727,0.04099471033392328,0.6514846502264721,1.095537711888288
df0bd_00009,50,15,42,6,60,2021-08-30,0.0336034353285885,-0.030164919971271898,0.048548407561388,0.6551569506726458,1.0549821370974142
df0bd_00009,50,15,42,6,61,2021-09-10,0.04303394687088141,-0.024513702389253288,0.04208925357203218,0.6230964467005076,1.0223886432931089
df0bd_00009,50,15,42,6,62,2021-09-23,0.02259411312489989,-0.06522973819492214,0.04983089819361221,0.648289156626506,1.0859760255740203
df0bd_00009,50,15,42,6,63,2021-10-06,0.018415152182338145,-0.06637924686560692,0.03855593139849039,0.6072227399813608,1.029679913352932
df0bd_00009,50,15,42,6,64,2021-10-19,0.012558695708743108,-0.0638067234039421,0.035913078630223506,0.5535896248263085,0.9318722695232203
df0bd_00009,50,15,42,6,65,2021-11-01,0.0045505327081384475,-0.0035226700265774936,0.011767634733974144,0.6429640018700328,1.071650032027087
df0bd_00009,50,15,42,6,66,2021-11-12,0.003969100957802735,0.012035975329984109,0.009875053625053625,0.6369369369369369,1.0075832434802259
df0bd_00009,50,15,42,6,67,2021-11-25,0.01039424444383229,0.008896525105163042,0.022609909848104452,0.6388154674498286,1.0395886620241832
df0bd_00009,50,15,42,6,68,2021-12-08,0.0068053954481485796,-0.013196049601498845,0.01625360696998124,0.5908408408408409,0.9491193430619606
