trial_id,number_of_estimators,max_depth,random_state,prediction_horizon_months,split_index,time_point,ndcg_at_k,roi_at_k,recall_at_k,profile_coherence_at_k,profile_coherence_lift_at_k
df0bd_00007,40,25,42,6,0,2019-08-01,0.0020784969179371807,0.005830334498085736,0.002533333333333333,0.7176,1.0853218703146192
df0bd_00007,40,25,42,6,1,2019-08-14,0.031976936424319535,0.0342853986302487,0.0700948112919944,0.6619718309859155,1.0228117104274064
df0bd_00007,40,25,42,6,2,2019-08-27,0.028282815718156034,0.039391039499947315,0.07819626087679943,0.6168604651162791,1.0083202473455053
df0bd_00007,40,25,42,6,3,2019-09-09,0.02914225503507832,0.03627885624891207,0.07829459664562126,0.7369256474519632,1.193433079833752
df0bd_00007,40,25,42,6,4,2019-09-20,0.003123948035408396,0.00034761462769302044,0.003998672219732038,0.651519069166128,1.0216865622667413
df0bd_00007,40,25,42,6,5,2019-10-03,0.043501363973315325,-0.059820362823353984,0.09764516393060077,0.6733622089875474,1.084851731292857
df0bd_00007,40,25,42,6,6,2019-10-16,0.012524754360141225,-0.03633432076430893,0.0192276848945972,0.651864406779661,1.0568000929749657
df0bd_00007,40,25,42,6,7,2019-10-29,0.009076860252775085,-0.04070649142797149,0.01390705944004047,0.6973865199449794,1.088004425724834
df0bd_00007,40,25,42,6,8,2019-11-11,0.00987460143691838,-0.014506641796614006,0.018057623462239172,0.6833333333333333,1.0382029469776144
df0bd_00007,40,25,42,6,9,2019-11-22,0.006005711746440813,-0.015416112801700719,0.011434707920878409,0.6539502400698385,0.9730233897892065
df0bd_00007,40,25,42,6,10,2019-12-05,0.011568314731427326,-0.02511060360602291,0.021020044054300097,0.7109137055837563,1.1002455459322835
df0bd_00007,40,25,42,6,11,2019-12-18,0.003196913448619087,-0.005699965308256542,0.005817320130514749,0.6686194182712004,1.0197234114670466
df0bd_00007,40,25,42,6,12,2020-01-01,0.0031421864370692735,-0.0024175352266868864,0.005185505168731767,0.6546586345381525,1.001982686459494
df0bd_00007,40,25,42,6,13,2020-01-14,0.003054353548647004,0.01872836144188997,0.005288779537552189,0.6218775181305399,0.96015299044745
df0bd_00007,40,25,42,6,14,2020-01-27,0.002567646237161448,-0.02166316966440427,0.004948761036883444,0.6327961321514908,1.033032126719077
df0bd_00007,40,25,42,6,15,2020-02-07,0.0021082995405433814,-0.033236134565294236,0.005341525642277522,0.5910192147034252,0.9188549841453184
df0bd_00007,40,25,42,6,16,2020-02-20,0.001344413880643579,-0.01761188242345504,0.0026935713712396094,0.6777539648521218,1.0912699179113803
df0bd_00007,40,25,42,6,17,2020-03-04,0.034052041328825965,-0.030631843612469397,0.04833836240679907,0.652285447761194,1.004718982891659
df0bd_00007,40,25,42,6,18,2020-03-17,0.018994432768928825,0.05553162279016072,0.03626058672486264,0.6325557283566615,1.0400538144937137
df0bd_00007,40,25,42,6,19,2020-03-30,0.017782301521147605,0.014623902762245167,0.03770557700232364,0.651340782122905,1.0251988190882935
df0bd_00007,40,25,42,6,20,2020-04-10,0.022096037663597166,0.025165805094762086,0.05299582138605248,0.7048809523809524,1.094616816036353
df0bd_00007,40,25,42,6,21,2020-04-23,0.006558910044362333,0.013173598454511035,0.011389907286333694,0.7376741368867353,1.1335602155482325
df0bd_00007,40,25,42,6,22,2020-05-06,0.051466232294556345,0.0060103600265317535,0.12726874703989277,0.6706393544382372,0.9437538207414173
df0bd_00007,40,25,42,6,23,2020-05-19,0.019385003191836815,-0.01375709015739586,0.03906417949139468,0.6170253164556961,0.9601128740997011
df0bd_00007,40,25,42,6,24,2020-06-01,0.0056284694517978245,0.013198893613949268,0.012532068019872899,0.8011865524060646,1.2757280973849683
df0bd_00007,40,25,42,6,25,2020-06-12,0.09005932360267271,0.008257046330826034,0.08027327995298325,0.737626432906271,1.073574123543711
df0bd_00007,40,25,42,6,26,2020-06-25,0.0822281103330643,0.02527124780179219,0.13767920245709103,0.6491525423728814,1.064162652423181
df0bd_00007,40,25,42,6,27,2020-07-08,0.014227316931156014,0.017738264412084533,0.014914021185130731,0.6145056246299586,1.0158902427470355
df0bd_00007,40,25,42,6,28,2020-07-21,0.021806398339153293,0.07631499037570841,0.03446520790823369,0.6801365964712578,1.1005978952721462
df0bd_00007,40,25,42,6,29,2020-08-03,0.03607333471798332,0.028195454911781836,0.07108785144505236,0.7250967385295743,1.11929438020359
df0bd_00007,40,25,42,6,30,2020-08-14,0.04314679385536501,0.028230439989840768,0.08729806906976947,0.6536650615302301,1.0116072136655654
df0bd_00007,40,25,42,6,31,2020-08-27,0.055526012752981774,0.05404258382421835,0.08710173464652586,0.7077771939043616,1.132841233380707
df0bd_00007,40,25,42,6,32,2020-09-09,0.006251640334611926,0.05401373640122809,0.009803309575072193,0.634040404040404,0.9827913961239252
df0bd_00007,40,25,42,6,33,2020-09-22,0.010301624270768141,0.02835520988319697,0.0177209558996481,0.6682793017456359,1.0335393842447518
df0bd_00007,40,25,42,6,34,2020-10-05,0.006307463313929895,0.01944419002947207,0.008529218711012867,0.6170731707317073,0.9903565389646205
df0bd_00007,40,25,42,6,35,2020-10-16,0.00992637001076419,0.018733713187909,0.01686056515621275,0.7006326253953908,1.0764366332831423
df0bd_00007,40,25,42,6,36,2020-10-29,0.005810435355377409,0.027278381065142174,0.009066083498566366,0.7284275076653526,1.1370547165351987
df0bd_00007,40,25,42,6,37,2020-11-11,0.010935564479565531,0.048018538722752184,0.023545381946647403,0.7064929517300299,1.1100618577213637
df0bd_00007,40,25,42,6,38,2020-11-24,0.0026027490145513737,0.03719027389794071,0.005690106921685869,0.7041684210526317,1.1053438846655057
df0bd_00007,40,25,42,6,39,2020-12-07,0.06753251334683594,-0.006627535076196385,0.16614877964189473,0.6696615127455078,1.0852432875470062
df0bd_00007,40,25,42,6,40,2020-12-18,0.0014176381882539495,0.04586749619467894,0.002922911390653326,0.6027898866608544,0.9521661475091958
df0bd_00007,40,25,42,6,41,2021-01-01,0.009457879482403245,0.06583744739536225,0.0249568376559527,0.6754867256637169,1.0805895736156204
df0bd_00007,40,25,42,6,42,2021-01-14,0.009300502221603826,0.05022995574880826,0.02412045853648389,0.6294703485740154,1.0162808376050763
df0bd_00007,40,25,42,6,43,2021-01-27,0.001479167738271775,0.04260757977475134,0.0023091484771738937,0.5717084282460136,0.9159693986340488
df0bd_00007,40,25,42,6,44,2021-02-09,0.007760501259334431,0.030776679670222327,0.016406018528802094,0.7001363636363637,1.115274244399068
df0bd_00007,40,25,42,6,45,2021-02-22,0.0036686922534639923,0.05234486117790567,0.0067330823437503394,0.6332569857993586,0.994598788073223
df0bd_00007,40,25,42,6,46,2021-03-05,0.004623495123828177,0.062497405596185954,0.008187309968885528,0.6326218097447796,0.9939872429474155
df0bd_00007,40,25,42,6,47,2021-03-18,0.003832581382655147,0.06507077857190245,0.006742700442140686,0.6269996380745566,0.9932564250497228
df0bd_00007,40,25,42,6,48,2021-03-31,0.056340828936431546,0.04114524245121796,0.10755170551935316,0.6656459330143539,1.032672713334992
df0bd_00007,40,25,42,6,49,2021-04-13,0.034989622588933414,0.03697477245954791,0.09331825854442556,0.6443056943056943,1.0319196098735988
